track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
8985,away,0.6605,2244,15165,17445,0.7953,2130.8119,2144,"0.4872,0.5055,0.5185"
8992,home,0.9213,1944,15165,17117,0.8049,2125.5422,1905,"0.3236,0.3565,0.4728"
9259,home,0.7798,1780,15482,17261,0.8138,2790.1191,1750,"0.3601,0.3901,0.4482"
7311,away,0.9276,1671,11902,13572,0.8393,3984.7217,1166,"0.5378,0.5678,0.5897"
7316,home,0.7779,1666,11902,13572,0.822,2445.1747,1165,"0.3621,0.4117,0.5562"
9332,away,0.8303,1565,15576,17154,0.7973,1651.5642,1525,"0.4882,0.5248,0.5059"
8993,home,0.9257,1509,15165,16673,0.786,1117.3824,1455,"0.3297,0.3631,0.4707"
11,home,0.956,1501,0,1500,0.8213,1976.9947,1485,"0.3004,0.3507,0.5018"
6,home,0.6944,1479,0,1478,0.7981,872.9277,1468,"0.3686,0.4308,0.5594"
9647,away,0.714,1460,15978,17445,0.8117,2991.739,1420,"0.4817,0.4938,0.4802"
9341,home,0.9443,1382,15594,16975,0.7933,1381.4081,1381,"0.2858,0.3352,0.4259"
7317,home,0.9859,1347,11902,13249,0.8155,2700.5516,836,"0.2906,0.3609,0.5754"
16617,home,0.5441,1329,27063,28392,0.8229,2763.9466,1329,"0.4236,0.4515,0.5132"
18171,away,0.8858,1296,30185,31480,0.8202,2198.6358,1172,"0.5478,0.5596,0.6400"
155,home,0.9761,1255,458,1712,0.8323,2942.6207,902,"0.2877,0.3478,0.5157"
9196,home,1.0,1221,15349,16573,0.7912,1755.5856,1220,"0.2863,0.3242,0.4242"
9326,home,0.6831,1180,15564,16744,0.77,1427.0051,1150,"0.3739,0.4125,0.4651"
9,away,0.752,1119,0,1118,0.7719,601.4647,1099,"0.4790,0.5198,0.5453"
29013,home,0.8036,1115,47889,49003,0.8039,1709.3417,1115,"0.3371,0.3619,0.4771"
9473,home,0.9685,1111,15744,16871,0.8159,3735.3969,876,"0.2609,0.3184,0.4519"
29011,home,0.7931,1097,47889,49003,0.783,1265.4202,1082,"0.3536,0.3776,0.4854"
7326,away,0.7101,1090,11908,12997,0.8189,2217.5376,598,"0.4683,0.5046,0.5763"
4,home,0.8886,1077,0,1076,0.7911,816.182,1067,"0.3368,0.3964,0.5039"
29033,home,1.0,1061,47898,48958,0.8191,2042.4939,1031,"0.2774,0.3005,0.4253"
9096,away,0.9196,1010,15228,16237,0.7792,1423.605,1010,"0.5174,0.5491,0.5269"
27022,away,0.7425,998,43556,44576,0.8289,3497.7535,980,"0.5045,0.5028,0.4945"
29098,home,1.0,933,48071,49003,0.8188,2364.2529,923,"0.2496,0.3022,0.4677"
