track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
6746,home,0.9687,926,16258,17184,0.8287,6265.0918,714,"0.3280,0.3407,0.4233"
16667,away,0.9467,920,39063,39982,0.8436,9478.838,832,"0.5384,0.5186,0.3992"
10790,away,0.9978,918,24768,25685,0.8413,7397.8486,710,"0.5526,0.5430,0.4175"
7769,home,1.0,869,18778,19646,0.8479,7494.9252,765,"0.2475,0.2725,0.3897"
16626,home,0.9812,849,38979,39827,0.8369,7259.5736,833,"0.3119,0.3197,0.4055"
1729,away,0.9727,841,4360,5200,0.8377,5308.7776,790,"0.6151,0.5934,0.4523"
1769,home,0.9401,835,4380,5214,0.8431,7364.8431,755,"0.2839,0.2880,0.3108"
28314,away,0.8477,775,61034,61810,0.8317,7232.1871,741,"0.4794,0.4697,0.3596"
16743,away,0.8766,721,39261,39982,0.8012,3985.0624,721,"0.5123,0.5020,0.4086"
32319,home,0.9986,699,68303,69001,0.8207,8076.3391,487,"0.2889,0.2959,0.3786"
25588,away,1.0,698,55516,56213,0.8382,5703.245,697,"0.5195,0.5041,0.3948"
25593,away,0.9813,695,55537,56236,0.8282,4833.0734,695,"0.5061,0.5006,0.3937"
3421,away,0.6831,688,7145,7832,0.831,5965.5698,688,"0.5046,0.5031,0.4378"
18100,home,0.9835,668,42168,42835,0.8268,4327.8413,628,"0.3222,0.3209,0.3951"
14241,home,0.9426,662,32395,33057,0.8292,7282.2281,500,"0.2929,0.3026,0.4057"
21581,away,0.5952,662,48008,48680,0.832,8646.8308,502,"0.4236,0.4359,0.4029"
27944,home,0.9908,655,60207,60866,0.8312,4384.942,642,"0.2710,0.2784,0.3828"
25347,away,0.9816,653,55237,55901,0.8206,6794.2695,653,"0.5585,0.5421,0.4198"
14211,home,0.9724,651,32266,32919,0.799,5220.2135,650,"0.3159,0.3259,0.4345"
6321,away,0.6949,649,15494,16145,0.8194,6307.416,629,"0.4817,0.4767,0.4154"
22091,home,1.0,646,49229,49874,0.8457,11341.6749,561,"0.2620,0.2942,0.4691"
13926,away,1.0,638,31531,32168,0.8433,5977.2367,628,"0.5902,0.5760,0.4477"
7836,home,0.9968,629,19018,19646,0.8419,5922.1828,599,"0.2902,0.3179,0.4461"
28299,away,0.992,625,61016,61640,0.8378,4509.0144,623,"0.5166,0.4968,0.3953"
15506,home,0.9435,620,35756,36464,0.5826,435608.221,0,"0.3485,0.3198,0.4135"
24649,away,0.9984,620,53909,54528,0.8483,8569.9742,619,"0.5580,0.5500,0.4252"
22090,away,0.9919,619,49228,49878,0.834,4576.2116,439,"0.6005,0.5785,0.4513"
5129,home,0.9462,613,11296,11920,0.7731,302151.4976,544,"0.3468,0.3139,0.3829"
6411,home,0.9951,613,15639,16251,0.8328,8568.8059,563,"0.3070,0.3128,0.3820"
18967,home,1.0,608,43543,44152,0.8407,7425.0757,607,"0.2384,0.2474,0.3547"
12787,home,0.99,599,29024,29622,0.8398,11268.8297,407,"0.3006,0.3047,0.3802"
