track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
17935,away,0.8426,1543,36156,37711,0.8023,417.8879,1226,"0.5762,0.6118,0.4436"
13657,away,0.5611,1161,28602,29824,0.8035,564.6718,1095,"0.5294,0.5358,0.3616"
9048,away,0.6279,1132,19853,20989,0.7799,310.2049,1112,"0.5188,0.5514,0.3956"
9148,away,1.0,1112,19868,20979,0.7685,237.7077,1112,"0.5419,0.6259,0.4328"
17330,home,0.6285,1107,35426,36544,0.7926,270.8627,1079,"0.6412,0.4921,0.3919"
10239,home,0.7106,1088,22938,24086,0.7583,409.4678,1009,"0.6810,0.4426,0.3360"
32290,away,0.8301,1050,63218,64293,0.785,282.219,920,"0.4791,0.5663,0.4037"
32387,unassigned,0.0,1042,63309,64350,0.7861,200.453,934,"0.0000,0.0000,0.0000"
32175,unassigned,0.0,1002,63119,64122,0.7727,195.1437,823,"0.0000,0.0000,0.0000"
9053,home,0.8469,993,19854,20851,0.794,327.4945,973,"0.6166,0.3826,0.3318"
10406,home,0.6941,989,23098,24086,0.7703,515.1962,795,"0.4282,0.4939,0.3484"
9221,away,0.9851,985,19943,20933,0.7922,312.4731,965,"0.5808,0.6647,0.5301"
17242,away,0.9933,964,35294,36257,0.8159,473.8807,794,"0.5515,0.6376,0.4425"
24219,home,0.5265,955,48296,49260,0.8087,531.8346,955,"0.4984,0.5056,0.4832"
25657,away,0.994,940,51834,52778,0.7692,282.8085,901,"0.5568,0.6389,0.4376"
7350,away,0.8788,927,16178,17104,0.7727,353.2643,902,"0.6389,0.7024,0.4638"
28348,home,0.513,916,56882,57813,0.7749,259.9902,916,"0.6854,0.4687,0.4181"
9291,away,0.8589,910,20134,21047,0.8102,376.8923,910,"0.5364,0.6174,0.4719"
27664,away,1.0,874,55284,56157,0.783,250.9977,864,"0.5612,0.6499,0.4674"
32403,away,0.8315,871,63323,64205,0.7907,282.698,667,"0.5107,0.5798,0.4162"
86,home,0.9597,859,211,1070,0.8277,669.142,411,"0.6619,0.3969,0.3572"
17857,home,0.692,859,36096,36974,0.7918,280.5087,804,"0.6962,0.4480,0.3954"
9297,home,0.736,817,20158,20974,0.8086,344.7148,801,"0.6490,0.3856,0.3562"
32534,away,0.7068,815,63536,64350,0.8144,373.8454,532,"0.4676,0.5533,0.4467"
122,away,0.9985,810,315,1124,0.7922,385.958,565,"0.5999,0.6714,0.4645"
13986,away,1.0,798,29007,29824,0.7892,294.5965,798,"0.6024,0.6849,0.4542"
33304,away,0.8211,787,65676,66465,0.784,307.4701,763,"0.4855,0.5763,0.4079"
26472,home,0.9981,781,53186,53969,0.795,362.283,731,"0.6326,0.3723,0.3389"
9310,away,0.7371,770,20191,20974,0.8066,385.2805,761,"0.6042,0.6057,0.4647"
9306,away,1.0,768,20183,20950,0.7995,276.6068,768,"0.6582,0.7325,0.5142"
3,away,0.9905,765,0,766,0.7932,355.0275,625,"0.5484,0.6273,0.4079"
4,unassigned,0.0,756,0,760,0.7532,186.25,746,"0.0000,0.0000,0.0000"
25761,away,0.6069,756,51987,52756,0.7869,450.537,705,"0.4901,0.5367,0.4836"
4008,away,0.8257,754,8673,9427,0.7523,328.1379,741,"0.7600,0.6215,0.4383"
17972,away,0.6516,749,36251,37026,0.7732,455.2644,668,"0.6886,0.4929,0.4190"
13309,home,0.7987,743,27621,28372,0.7726,502.8708,717,"0.6516,0.4481,0.3465"
355,home,0.9413,733,732,1520,0.8078,424.8458,527,"0.6190,0.3674,0.3034"
32095,home,1.0,733,63005,63771,0.7683,482.9727,355,"0.4794,0.3125,0.2860"
24306,home,1.0,732,48438,49179,0.7963,425.9358,713,"0.4994,0.3051,0.2678"
10517,home,1.0,723,23353,24086,0.755,387.9419,685,"0.5856,0.3596,0.2763"
10449,away,0.8359,719,23152,23870,0.7551,378.0584,619,"0.5621,0.6089,0.4235"
13645,away,0.8998,719,28566,29339,0.7835,314.0584,719,"0.6454,0.6156,0.4430"
32397,home,0.9949,718,63316,64095,0.7581,255.4485,618,"0.6008,0.4213,0.3547"
7486,home,0.6556,712,16343,17086,0.7605,544.0421,599,"0.4683,0.4122,0.3473"
27527,away,0.9518,711,54879,55589,0.8143,394.917,680,"0.5037,0.5914,0.4519"
10453,home,0.5301,701,23158,23873,0.7236,298.3752,606,"0.6968,0.5037,0.3994"
13301,away,0.867,700,27621,28321,0.7685,568.0557,611,"0.5873,0.6343,0.4405"
7404,away,0.8451,694,16195,16888,0.7749,303.5504,684,"0.5786,0.6524,0.4214"
17320,unassigned,0.0,694,35384,36078,0.7741,191.4986,684,"0.0000,0.0000,0.0000"
1857,away,0.9625,686,4346,5041,0.77,314.6603,668,"0.5606,0.6264,0.4358"
28712,home,1.0,682,57571,58252,0.75,196.8211,672,"0.6454,0.4854,0.3756"
31,away,1.0,675,68,765,0.75,233.9911,655,"0.6013,0.6865,0.4677"
