track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
13829,home,0.6942,981,35275,36436,0.5393,53404.9511,0,"0.4551,0.3820,0.4003"
6010,home,0.9411,968,16258,17229,0.8071,623.7552,741,"0.3373,0.3495,0.4322"
14785,away,0.9989,920,39063,39982,0.8328,932.4033,831,"0.5695,0.5745,0.4382"
9617,away,1.0,917,24769,25685,0.8238,745.4667,740,"0.5774,0.5993,0.4320"
6893,home,0.9977,869,18778,19646,0.8317,741.5132,811,"0.2822,0.3071,0.4003"
14756,home,0.9811,846,38979,39824,0.8198,735.9232,823,"0.3150,0.3222,0.4031"
1487,home,0.8872,833,4382,5214,0.8151,811.7623,743,"0.3049,0.3105,0.3088"
29978,home,0.8237,817,71675,72579,0.6533,36334.3978,817,"0.4062,0.3524,0.3433"
25041,away,0.9105,773,61036,61810,0.8353,703.4618,757,"0.4966,0.5153,0.3778"
28705,home,1.0,755,68303,69063,0.8025,804.4675,621,"0.3056,0.3136,0.4028"
27201,away,0.9944,721,65211,65931,0.8268,772.5659,573,"0.5877,0.5752,0.4488"
1437,away,0.9933,720,4360,5087,0.788,465.9972,630,"0.6102,0.6183,0.4471"
22781,away,0.9985,698,55516,56213,0.8328,545.3825,698,"0.5216,0.5398,0.3994"
2925,away,0.7014,690,7143,7832,0.8203,592.1,689,"0.5320,0.5424,0.4566"
15987,home,0.7371,677,42067,42745,0.8125,566.6972,537,"0.3604,0.3741,0.4003"
22783,home,0.9567,676,55519,56196,0.8017,451.716,675,"0.3497,0.3554,0.4201"
14817,away,0.7516,674,39251,39945,0.7932,379.5178,674,"0.4815,0.4968,0.4227"
16022,home,0.8325,668,42168,42835,0.8183,430.732,608,"0.3325,0.3426,0.3695"
19052,away,0.75,668,48005,48681,0.818,868.5449,538,"0.4695,0.5107,0.4034"
24710,home,0.971,655,60207,60866,0.8228,455.029,632,"0.2814,0.2938,0.3648"
12787,home,0.9776,650,32395,33053,0.8203,723.2046,505,"0.2930,0.3040,0.4151"
14748,away,0.9923,648,38974,39626,0.8248,699.4043,606,"0.6077,0.6081,0.4602"
6828,home,0.9087,646,18093,18776,0.6024,44546.6656,646,"0.4386,0.3530,0.3332"
19558,home,0.9844,646,49229,49874,0.8302,1153.5635,573,"0.2957,0.3232,0.4806"
12562,away,1.0,638,31531,32168,0.8243,588.9859,620,"0.6091,0.6230,0.4673"
6943,home,0.9193,629,19018,19646,0.8272,581.4165,592,"0.3219,0.3495,0.4452"
19557,away,0.9901,625,49228,49878,0.8102,464.5376,485,"0.5924,0.6111,0.4526"
21913,away,0.9984,620,53909,54528,0.8396,810.7,620,"0.5889,0.6102,0.4612"
25029,away,0.9983,620,61016,61640,0.8315,441.25,620,"0.5264,0.5317,0.4069"
12761,away,0.7371,619,32266,32901,0.7632,313.2989,604,"0.4563,0.4838,0.3884"
22792,away,0.9896,609,55537,56148,0.824,468.33,609,"0.5098,0.5316,0.3855"
5717,home,1.0,608,15644,16251,0.8184,856.3766,558,"0.3111,0.3202,0.3922"
16768,home,0.9967,607,43544,44152,0.8268,738.7282,606,"0.2514,0.2639,0.3572"
11609,home,0.9881,600,29023,29622,0.8251,1105.5,427,"0.3057,0.3135,0.3891"
1574,home,0.8838,593,4598,5190,0.8094,572.7268,533,"0.3412,0.3445,0.3673"
5601,away,0.9983,586,15353,15939,0.8126,680.0171,581,"0.5982,0.6120,0.4563"
14871,away,0.9892,586,39397,39982,0.8227,446.9556,586,"0.5746,0.5805,0.4500"
5668,away,0.8772,582,15494,16082,0.8148,624.6598,572,"0.5420,0.5614,0.4414"
22763,away,0.9965,579,55464,56042,0.8188,466.3161,579,"0.5345,0.5388,0.4135"
19129,away,1.0,575,48190,48764,0.8103,477.127,505,"0.5960,0.6206,0.4518"
29420,away,0.638,569,70287,70860,0.7424,22943.6257,569,"0.5141,0.4686,0.3975"
9766,home,0.7065,564,25407,25984,0.8044,535.9486,563,"0.3622,0.3813,0.3907"
16077,away,0.6726,562,42289,42854,0.8227,713.7811,465,"0.5090,0.5156,0.4381"
9611,away,0.9908,559,24707,25265,0.8246,476.5259,477,"0.5149,0.5517,0.3834"
8,home,0.8615,556,0,557,0.8112,553.4281,556,"0.3523,0.3707,0.4350"
19185,away,0.99,550,48210,48759,0.8017,385.3764,490,"0.5649,0.5894,0.4319"
12766,home,0.9389,547,32266,32812,0.8056,389.9049,512,"0.3099,0.3201,0.3937"
9713,home,0.9953,546,25151,25706,0.8021,452.7784,546,"0.2951,0.3081,0.4240"
11041,home,0.8078,545,27662,28211,0.7879,345.2972,413,"0.3517,0.3746,0.3916"
12786,home,0.9849,541,32378,32919,0.8065,492.9187,541,"0.3130,0.3204,0.4316"
22935,away,1.0,540,56082,56621,0.8373,712.4519,540,"0.5532,0.5583,0.4248"
9711,away,0.924,536,25136,25678,0.7973,294.5597,534,"0.4877,0.5223,0.3792"
16836,away,0.6546,535,43622,44156,0.8252,599.8243,525,"0.4619,0.4947,0.3533"
1445,away,0.9167,534,4362,4895,0.8109,923.4438,436,"0.5712,0.5579,0.4331"
3956,home,0.9867,533,9213,9745,0.8307,966.227,373,"0.2867,0.2982,0.3710"
21912,away,0.9664,529,53909,54445,0.8034,459.6578,524,"0.5661,0.5775,0.4389"
6978,away,0.7016,528,19100,19646,0.8075,472.7633,519,"0.4780,0.5080,0.3974"
