track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
3462,home,0.7132,883,5831,6767,0.7484,218.829,819,"0.6119,0.4838,0.4824"
3561,away,0.9975,862,5980,6841,0.8144,290.4327,772,"0.6850,0.6911,0.2760"
21713,away,0.9952,856,38207,39062,0.8229,656.0841,846,"0.6905,0.6691,0.2207"
21631,home,1.0,762,38175,38936,0.8275,377.1417,743,"0.5165,0.3384,0.4696"
21688,away,1.0,747,38182,38928,0.7818,226.5716,747,"0.7252,0.7224,0.2722"
26331,home,1.0,740,48755,49498,0.8305,820.7203,619,"0.4368,0.3284,0.5263"
3546,home,0.9714,731,5974,6731,0.8095,309.3844,731,"0.5119,0.3956,0.4860"
36350,away,0.705,710,68530,69251,0.8067,290.6352,696,"0.6015,0.5713,0.2842"
36391,away,0.9286,680,68550,69251,0.7426,175.2971,680,"0.8016,0.4455,0.3881"
8821,home,1.0,664,16310,16978,0.8289,674.6852,648,"0.4578,0.3640,0.3979"
3708,home,1.0,656,6361,7016,0.8556,652.2256,626,"0.4962,0.3793,0.4920"
7208,home,1.0,654,12855,13508,0.8042,272.9083,634,"0.5013,0.4010,0.3823"
23442,away,0.9598,642,41876,42527,0.8031,524.243,642,"0.7014,0.6968,0.2714"
23448,home,1.0,637,41891,42527,0.8361,849.1287,546,"0.4200,0.3183,0.5106"
36352,away,1.0,627,68530,69156,0.8208,298.0,607,"0.6681,0.6435,0.2322"
34568,away,0.9972,612,65458,66069,0.8197,367.0049,612,"0.7149,0.7316,0.2601"
34511,home,0.7709,611,64805,65456,0.7213,37829.4173,611,"0.4887,0.4364,0.3064"
11544,away,0.915,607,20824,21510,0.7779,316.7842,607,"0.6367,0.6084,0.2371"
26341,away,0.7241,607,48755,49367,0.7756,225.5272,556,"0.6380,0.6387,0.3220"
3544,away,1.0,604,5973,6584,0.8302,486.3874,604,"0.7222,0.7148,0.2408"
16778,home,0.6546,600,31412,32033,0.8157,466.7933,517,"0.5785,0.5097,0.4094"
18104,away,0.9252,597,32879,33483,0.7715,279.4221,537,"0.6602,0.6273,0.2841"
21735,away,0.9884,595,38303,38913,0.7598,235.9076,595,"0.6764,0.6925,0.2609"
36366,away,0.9772,583,68539,69121,0.8165,403.9623,450,"0.6850,0.6523,0.2155"
14837,home,0.9983,579,26532,27111,0.8233,651.5112,486,"0.5245,0.3900,0.4398"
13041,away,0.9826,576,23074,23667,0.8242,474.8038,547,"0.6816,0.6578,0.2333"
327,away,0.9962,573,886,1458,0.8129,464.1885,573,"0.6610,0.6561,0.2284"
5373,away,1.0,572,9843,10414,0.8263,313.3007,572,"0.6612,0.6703,0.2974"
36394,home,0.9718,566,68551,69128,0.7784,238.7951,555,"0.4399,0.4117,0.5549"
3710,home,0.6622,562,6369,6951,0.7779,247.1904,452,"0.5772,0.4751,0.3711"
16869,home,1.0,558,31556,32113,0.8283,596.7276,481,"0.5442,0.3821,0.4490"
333,home,0.9878,557,886,1458,0.8362,526.6248,557,"0.5268,0.3552,0.4447"
17870,home,0.9096,555,32847,33401,0.842,732.5279,552,"0.5347,0.4039,0.5077"
27852,home,0.7017,551,52560,53115,0.8214,886.3829,481,"0.4635,0.3583,0.3254"
7217,home,0.8306,550,12855,13407,0.8066,283.7073,550,"0.5415,0.4080,0.3650"
26434,home,0.9767,548,48854,49434,0.8215,492.6004,538,"0.4933,0.3779,0.5546"
36359,unassigned,0.0,546,68530,69077,0.806,192.7216,539,"0.0000,0.0000,0.0000"
36516,away,1.0,542,68703,69251,0.8149,280.6697,542,"0.7534,0.6840,0.2211"
3650,away,0.9525,541,6208,6758,0.811,351.7098,541,"0.7515,0.7399,0.2405"
349,home,0.6615,540,909,1458,0.7801,300.0648,530,"0.4941,0.4330,0.3543"
331,away,1.0,537,886,1458,0.7692,233.7039,518,"0.6685,0.6548,0.2603"
27823,away,0.5773,537,52537,53074,0.8159,892.2235,487,"0.5367,0.4523,0.2906"
11248,home,1.0,527,20652,21201,0.8331,769.3605,527,"0.4963,0.3620,0.4076"
33730,away,0.9369,523,63483,64007,0.8093,773.3728,396,"0.6229,0.5701,0.1719"
7473,away,1.0,522,13139,13662,0.8375,460.9023,512,"0.6549,0.6110,0.2054"
7504,home,1.0,518,13234,13751,0.8223,787.1892,383,"0.4247,0.3293,0.3524"
11700,home,1.0,518,21133,21650,0.8513,955.4131,432,"0.4737,0.3768,0.4094"
21704,home,1.0,516,38193,38710,0.7477,219.9981,516,"0.4455,0.3443,0.4744"
373,away,0.6609,513,944,1458,0.8082,384.5536,513,"0.6026,0.5643,0.3039"
8288,home,1.0,503,15062,15565,0.7968,363.2485,503,"0.4554,0.3622,0.3912"
15194,away,0.998,503,27171,27673,0.8499,1021.9841,394,"0.7075,0.6631,0.2047"
1797,away,0.9286,500,3258,3758,0.8027,241.352,500,"0.6066,0.6306,0.2770"
