track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
20141,away,1.0,1707,44392,46098,0.8118,269.2642,1697,"0.4992,0.4424,0.4153"
11219,home,1.0,1548,22846,24397,0.8042,279.7694,1290,"0.3743,0.4068,0.5601"
20159,home,1.0,1497,44554,46050,0.8033,261.9405,1497,"0.4070,0.4457,0.5999"
8435,away,0.7333,1476,17312,18796,0.7586,225.9959,1412,"0.4312,0.4374,0.4240"
20182,away,1.0,1410,44651,46071,0.7785,193.5901,1410,"0.4799,0.4292,0.4971"
20254,home,0.982,1313,44863,46175,0.804,264.6641,1313,"0.3970,0.4387,0.5795"
20279,away,1.0,1265,44910,46175,0.82,587.4245,1040,"0.4905,0.4000,0.3655"
20250,home,1.0,1241,44856,46099,0.7679,186.1362,1241,"0.3971,0.4341,0.5291"
21044,home,0.883,1201,46799,48003,0.8046,334.4621,1085,"0.3858,0.4178,0.5195"
27818,away,0.9989,1199,60755,61954,0.8316,380.779,1176,"0.4961,0.5100,0.4017"
18496,home,1.0,1192,41029,42220,0.812,255.6074,1140,"0.3885,0.4344,0.5703"
18495,home,1.0,1190,41029,42220,0.8366,414.6538,1090,"0.3751,0.4163,0.5541"
21062,home,0.9982,1183,46801,47983,0.8196,293.7447,1147,"0.3983,0.4427,0.5884"
8589,away,1.0,1181,17616,18796,0.8088,304.3006,1150,"0.4616,0.4232,0.3628"
17795,away,1.0,1168,39476,40646,0.7873,178.8759,1148,"0.4373,0.5066,0.4901"
14764,away,1.0,1165,31756,32921,0.8007,301.7416,1093,"0.4527,0.4344,0.3570"
13755,away,1.0,1105,29412,30517,0.8121,238.5294,1055,"0.4684,0.4823,0.3718"
15770,home,0.8265,1088,33568,34659,0.8264,396.102,1068,"0.3851,0.4084,0.5113"
15802,away,1.0,1057,33634,34717,0.7864,215.2214,1048,"0.4601,0.4708,0.3611"
8491,home,0.7143,1045,17380,18437,0.831,313.3656,835,"0.4123,0.4344,0.5216"
11064,away,0.7887,1044,22548,23606,0.8025,225.3084,949,"0.4772,0.4778,0.4462"
21251,away,1.0,1029,46966,47999,0.7702,185.1866,1029,"0.5109,0.5590,0.4043"
8579,home,1.0,1007,17588,18594,0.8403,641.3347,820,"0.3374,0.3638,0.5549"
30362,away,0.9989,988,66259,67247,0.8389,515.1134,808,"0.4828,0.4493,0.3876"
