track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
23872,home,0.9884,1556,53429,54984,0.831,4747.7744,1556,"0.3778,0.4163,0.3194"
4461,home,0.951,1143,9597,10739,0.8222,4340.7743,1122,"0.3890,0.4590,0.3184"
21855,away,0.9063,1089,48890,49988,0.813,3757.6722,978,"0.5110,0.6338,0.6752"
10488,away,0.9971,1050,23497,24546,0.813,3676.0257,1007,"0.5496,0.6746,0.7200"
21498,home,0.5207,1041,48406,49450,0.8011,4757.585,809,"0.4276,0.5159,0.5462"
20866,away,0.6942,1004,47057,48060,0.8196,3875.3586,970,"0.5437,0.6452,0.6231"
16113,home,0.9323,989,37280,38276,0.8246,4245.8655,882,"0.4242,0.4680,0.3347"
7378,home,0.9714,979,16321,17301,0.8286,4710.8897,933,"0.3922,0.4313,0.3251"
21518,home,0.9875,961,48432,49397,0.8177,4591.8148,778,"0.3641,0.4004,0.2595"
20897,away,0.7948,955,47067,48060,0.8148,3938.9058,833,"0.5251,0.6336,0.6421"
10473,away,0.9989,944,23477,24420,0.8122,3193.9544,914,"0.6007,0.7161,0.7192"
13431,away,1.0,938,31015,31967,0.8205,3164.1226,937,"0.5372,0.6894,0.7573"
7380,home,0.8952,897,16321,17222,0.8179,3500.9309,857,"0.4281,0.4613,0.3634"
7397,away,0.9966,891,16348,17238,0.8192,4332.8552,862,"0.5596,0.6812,0.7178"
6989,home,0.9955,890,14836,15730,0.8378,7253.5966,810,"0.3570,0.4236,0.2800"
7382,away,0.9944,890,16321,17215,0.8028,3109.0607,860,"0.5706,0.6906,0.7127"
10608,away,0.7835,887,23728,24615,0.8369,5303.1657,848,"0.4827,0.5922,0.6154"
21418,home,0.9943,880,48237,49120,0.8178,5323.5818,730,"0.3452,0.4100,0.2371"
27543,away,0.7655,870,62848,63750,0.8213,3774.6092,773,"0.4236,0.5398,0.5906"
20993,home,0.9525,864,47197,48060,0.8218,4456.8634,720,"0.4077,0.4358,0.3345"
13487,away,1.0,853,31129,31981,0.8382,5318.6084,853,"0.4851,0.6080,0.6804"
8220,away,0.9988,850,18197,19062,0.8181,3767.0329,760,"0.5240,0.6503,0.6963"
23871,home,0.9988,846,53429,54274,0.8371,7340.8333,629,"0.3375,0.3862,0.2721"
21812,home,1.0,830,48837,49667,0.8324,5963.9783,706,"0.3212,0.3811,0.2109"
4012,away,1.0,817,8602,9418,0.8349,5614.3672,737,"0.5575,0.6897,0.7329"
6990,away,0.6828,804,14842,15655,0.8094,3078.6754,804,"0.4846,0.5758,0.5875"
19015,home,0.721,803,42737,43570,0.8094,4549.6762,803,"0.4299,0.5177,0.4316"
4517,home,0.8997,798,9640,10441,0.8217,4809.7832,798,"0.4034,0.4637,0.3358"
29514,home,0.9724,798,66467,67271,0.818,3674.1992,660,"0.3922,0.4284,0.3370"
14899,home,0.9254,791,34412,35202,0.8298,4687.933,761,"0.4156,0.4669,0.3382"
25033,home,0.9962,791,55840,56635,0.8077,4937.9987,655,"0.3291,0.3554,0.2764"
29528,home,0.5911,785,66487,67274,0.8189,3699.9694,693,"0.4123,0.4948,0.4626"
13513,home,0.8677,771,31211,31981,0.8166,2786.9105,771,"0.4206,0.4630,0.3674"
13509,away,0.9917,766,31207,31981,0.7734,2095.9191,766,"0.6043,0.7201,0.7533"
13514,home,0.9346,764,31217,31981,0.8048,3253.4961,764,"0.4111,0.4384,0.3680"
24220,home,0.9435,761,54027,54795,0.8089,3001.8949,653,"0.4162,0.4435,0.3640"
24217,home,0.925,760,54022,54795,0.7829,3438.2553,673,"0.3879,0.4274,0.3448"
7879,away,0.9973,754,17372,18125,0.8033,3200.0915,640,"0.5558,0.6723,0.7026"
22088,home,0.9691,745,49242,49988,0.8107,3694.3584,536,"0.3915,0.4225,0.2835"
8216,home,1.0,743,18197,18939,0.818,5986.8506,520,"0.3252,0.3824,0.2634"
24178,away,0.9919,741,53944,54688,0.8176,3912.5263,558,"0.5764,0.7129,0.7712"
13516,home,0.9864,735,31247,31981,0.8242,4825.4898,727,"0.3610,0.3988,0.3162"
21577,home,0.9793,724,48513,49240,0.8175,4083.4254,544,"0.3842,0.4302,0.2720"
13517,away,0.9958,716,31257,31972,0.7967,3878.3911,716,"0.5547,0.6937,0.7558"
4531,home,0.8028,715,9719,10442,0.7954,5648.1608,595,"0.3720,0.4466,0.3487"
4020,away,1.0,700,8602,9301,0.8414,6615.5914,472,"0.4949,0.6128,0.6668"
25097,away,0.9813,697,55993,56689,0.8258,5208.693,659,"0.5352,0.6597,0.7261"
8295,away,0.9777,696,18284,18983,0.7752,2743.9497,606,"0.5135,0.6585,0.7095"
4584,home,0.9494,692,9948,10642,0.8137,3919.3309,692,"0.4116,0.4699,0.3204"
15839,home,0.9162,692,36055,36753,0.6614,308651.4798,692,"0.3302,0.2965,0.2954"
25105,away,1.0,685,56004,56689,0.7837,2601.7153,560,"0.5775,0.7027,0.7330"
21023,home,0.9852,677,47302,47981,0.828,6237.2142,488,"0.3695,0.3850,0.2827"
24199,away,0.9955,666,53975,54663,0.7915,2606.1066,382,"0.5572,0.6722,0.7126"
8225,away,0.9985,660,18197,18856,0.8278,5649.5545,501,"0.5091,0.6366,0.6943"
16039,away,1.0,660,37006,37665,0.8111,3222.1955,626,"0.6000,0.7479,0.7770"
7875,home,0.8716,654,17372,18025,0.8216,3424.0199,558,"0.4195,0.4704,0.4078"
7869,home,0.5314,653,17372,18024,0.7943,2979.8851,558,"0.4347,0.5019,0.5173"
6920,away,1.0,644,14777,15420,0.82,4343.986,644,"0.5352,0.6622,0.7067"
24318,home,0.9658,644,54315,54969,0.7958,3669.3665,644,"0.3822,0.4187,0.3233"
103,away,0.9969,642,184,835,0.8181,3739.366,548,"0.5519,0.6749,0.7104"
16658,home,0.9922,642,38250,38891,0.8216,5308.9455,602,"0.3841,0.4213,0.3028"
29475,home,0.9984,641,66343,66990,0.8293,5851.2964,446,"0.3556,0.4029,0.3026"
6372,home,0.9781,639,13165,13805,0.8395,6256.6291,569,"0.4016,0.4604,0.3039"
18116,home,0.9811,636,41048,41684,0.8347,6858.2217,636,"0.3437,0.4028,0.2929"
7873,home,0.9842,634,17372,18005,0.8338,5635.1909,544,"0.3670,0.4150,0.3113"
6961,away,1.0,633,14788,15420,0.8292,4487.4566,633,"0.5437,0.6641,0.7067"
7878,away,0.9968,632,17372,18003,0.8209,3627.1329,542,"0.5646,0.6869,0.7128"
8309,home,0.9684,632,18306,18937,0.8267,3440.394,542,"0.3577,0.4328,0.3437"
4718,away,0.9857,628,10112,10739,0.8284,6258.2946,438,"0.5081,0.6215,0.6540"
138,away,1.0,627,207,835,0.8143,2894.2584,515,"0.5687,0.7041,0.7447"
6974,home,0.9231,624,14802,15425,0.8238,3123.4199,624,"0.3960,0.4452,0.3522"
7874,away,0.5894,621,17372,18000,0.8108,3217.0435,531,"0.4650,0.5625,0.5795"
8360,home,0.9597,620,18416,19050,0.8233,4305.9532,596,"0.3901,0.4466,0.3388"
19061,home,0.8627,619,42952,43570,0.8163,3454.4637,619,"0.4415,0.4888,0.3830"
29438,away,0.9967,608,66262,66876,0.8264,5593.5954,521,"0.5051,0.6356,0.7051"
29635,away,1.0,608,66892,67499,0.8071,3512.8964,569,"0.5066,0.6300,0.6780"
6979,home,0.9802,606,14819,15425,0.8264,4956.005,606,"0.3607,0.4031,0.3219"
5926,home,0.9007,604,12162,12766,0.8332,4350.7699,514,"0.4113,0.4938,0.3136"
8335,home,0.995,602,18322,18931,0.8226,5070.7757,465,"0.3652,0.4248,0.2939"
3327,away,0.89,600,7412,8011,0.8088,4901.8633,480,"0.4794,0.5814,0.6098"
21810,home,0.6394,599,48832,49435,0.8097,3857.5643,505,"0.3909,0.4952,0.5386"
13452,away,0.9916,595,31041,31635,0.8322,4389.1412,595,"0.5345,0.6710,0.7345"
23879,home,0.9408,591,53429,54020,0.7948,3329.3096,551,"0.3971,0.4391,0.3479"
22255,home,0.9405,588,49397,49988,0.8133,4089.5901,450,"0.3739,0.4163,0.2908"
25018,home,0.9642,587,55840,56434,0.8134,3765.5349,546,"0.4100,0.4705,0.3265"
19080,away,1.0,586,42985,43570,0.8087,3536.4044,586,"0.5961,0.7313,0.7649"
19082,away,0.9949,586,42987,43580,0.784,3544.7167,586,"0.5625,0.7001,0.7430"
20868,away,0.6263,570,47057,47628,0.7778,3515.9211,570,"0.5295,0.6240,0.6023"
23877,home,0.9717,565,53429,53995,0.8163,4578.3204,491,"0.3783,0.4321,0.3382"
10700,home,0.9131,564,23872,24435,0.8101,3227.8174,544,"0.3950,0.4436,0.3569"
24253,away,0.9947,561,54137,54703,0.7863,2726.5722,523,"0.5630,0.6857,0.7235"
16221,home,0.9732,560,37697,38260,0.8138,4380.9125,549,"0.3972,0.4511,0.3083"
8413,home,0.9767,558,18489,19050,0.8126,3870.2849,558,"0.3559,0.4108,0.3488"
7082,home,0.5436,551,15170,15758,0.8166,3853.9437,545,"0.4560,0.5359,0.4991"
29512,away,0.9183,551,66467,67017,0.8125,3103.0054,398,"0.5228,0.6409,0.6618"
6975,away,0.9945,548,14802,15349,0.8279,3904.9945,547,"0.5568,0.6820,0.7229"
27653,away,0.7573,548,63212,63759,0.8293,4790.1661,528,"0.4094,0.5402,0.6192"
25022,home,0.8974,546,55840,56386,0.7855,3412.696,546,"0.4210,0.4579,0.3772"
4070,away,0.9853,544,8742,9285,0.8144,2771.3511,536,"0.5762,0.6948,0.6946"
20790,home,0.5543,543,46906,47470,0.7532,3551.9595,543,"0.4702,0.5254,0.4793"
7432,away,0.9926,542,16492,17034,0.809,2926.3432,542,"0.6029,0.7218,0.7298"
8414,away,0.9944,542,18501,19045,0.7973,3300.6771,542,"0.5338,0.6715,0.7192"
16188,home,0.9815,542,37597,38138,0.7967,4871.4889,522,"0.3435,0.4391,0.2320"
14976,home,0.7685,540,34472,35013,0.7966,3157.2,540,"0.4367,0.4913,0.3923"
3333,away,1.0,536,7412,7950,0.8155,2642.1045,536,"0.6388,0.7861,0.8089"
27681,home,0.9625,534,63322,63876,0.8152,3157.706,504,"0.4219,0.4606,0.3486"
3410,away,0.9925,532,7514,8045,0.8258,4064.6184,502,"0.5624,0.6895,0.7126"
10663,home,0.985,532,23832,24363,0.8196,4098.3214,522,"0.3479,0.3858,0.3193"
24210,away,0.9925,532,54017,54550,0.8112,3417.7613,466,"0.5323,0.6509,0.7136"
25020,home,0.9736,531,55840,56370,0.8244,4285.4388,389,"0.3816,0.4126,0.3240"
4751,away,0.9791,526,10211,10739,0.813,3479.0779,516,"0.5662,0.7014,0.7293"
7981,away,1.0,526,17590,18125,0.8082,4342.9373,486,"0.5274,0.6433,0.6848"
3389,home,0.9238,525,7487,8014,0.8157,3682.2,475,"0.4150,0.4619,0.3373"
23874,home,0.9733,525,53429,54015,0.8001,3690.72,476,"0.3538,0.3906,0.3281"
6543,home,0.8798,524,13489,14022,0.7994,3798.1069,483,"0.3428,0.4337,0.3808"
4732,home,0.6743,522,10133,10655,0.8189,6742.6705,442,"0.4010,0.4791,0.4302"
5998,home,0.9079,521,12246,12766,0.8344,4712.8695,457,"0.4050,0.4682,0.3169"
25399,home,1.0,520,57025,57544,0.8271,6230.6115,390,"0.3168,0.3516,0.2766"
25403,home,0.9942,520,57025,57544,0.8359,4829.2673,430,"0.3882,0.4256,0.3417"
25411,home,1.0,520,57025,57544,0.8279,4102.9712,520,"0.3429,0.3891,0.3233"
29352,home,0.9364,519,66167,66685,0.8299,2781.2813,499,"0.3972,0.4983,0.2931"
19153,home,0.9942,518,43149,43670,0.8278,6003.8263,496,"0.3562,0.3760,0.3027"
