track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
23121,away,1.0,1962,43038,45001,0.8278,4084.2615,1814,"0.5437,0.6860,0.7933"
11975,home,0.9977,1716,20235,21955,0.833,3983.7185,1387,"0.3614,0.3688,0.3240"
21543,home,0.6674,1452,40411,41896,0.8066,3502.9105,975,"0.4530,0.5088,0.5144"
21549,away,0.9993,1420,40413,41857,0.8385,4607.9599,960,"0.5846,0.7304,0.8155"
11973,away,1.0,1255,20235,21489,0.8353,3753.6606,1107,"0.5883,0.7187,0.7980"
1495,away,1.0,1190,2684,3873,0.84,4352.2588,1186,"0.5868,0.7185,0.7992"
1492,home,0.9837,1164,2684,3856,0.8112,2763.1031,1164,"0.3851,0.3948,0.3446"
12042,home,0.7786,1066,20371,21467,0.8266,3712.5019,1066,"0.3509,0.3938,0.4093"
9932,away,0.999,1045,17520,18566,0.8279,3890.1789,949,"0.5579,0.6944,0.7968"
9923,home,1.0,1025,17520,18544,0.8392,4583.5415,853,"0.3398,0.3418,0.2904"
9928,home,0.999,1020,17520,18574,0.8048,3277.3657,933,"0.3779,0.3810,0.3139"
21382,away,0.9018,998,40221,41218,0.8193,3275.1944,798,"0.5640,0.6842,0.7731"
8372,away,0.6931,997,15037,16047,0.8023,2988.0822,917,"0.5300,0.6132,0.6439"
16162,home,0.9919,983,28906,29889,0.8262,3840.0763,913,"0.3437,0.3537,0.3128"
1629,home,1.0,957,3074,4030,0.8267,3479.6771,943,"0.2506,0.2845,0.3094"
1632,home,1.0,955,3076,4030,0.8371,3873.5749,955,"0.3674,0.3730,0.3226"
16168,away,0.9979,937,28906,29846,0.823,4436.5197,887,"0.5349,0.6671,0.7755"
31978,home,0.9989,932,59746,60680,0.8309,4132.383,793,"0.3956,0.3961,0.3202"
21375,home,0.9935,929,40210,41139,0.8366,4515.732,729,"0.3849,0.3867,0.3296"
16160,away,0.9881,923,28906,29828,0.8487,5525.6414,803,"0.5581,0.6795,0.7491"
16164,home,1.0,919,28906,29825,0.8359,5145.7563,819,"0.3575,0.3625,0.3118"
26083,home,1.0,919,48002,48920,0.837,3487.5811,899,"0.2199,0.2462,0.2685"
26090,home,1.0,919,48002,48920,0.8204,3796.0696,899,"0.3948,0.3828,0.3068"
26089,home,1.0,918,48002,48920,0.8431,4724.8508,868,"0.3275,0.3263,0.2749"
17473,home,0.8767,908,31192,32124,0.8219,3966.0551,819,"0.3129,0.3478,0.3559"
10097,home,1.0,895,17658,18554,0.8345,4708.3709,809,"0.2680,0.2845,0.2766"
1493,home,1.0,884,2684,3568,0.8452,5832.7511,748,"0.3111,0.3161,0.2790"
21391,home,1.0,884,40235,41118,0.8364,4067.4581,699,"0.2584,0.2948,0.3185"
13649,away,1.0,877,24657,25533,0.8223,3438.0342,834,"0.5166,0.6451,0.7566"
26091,home,1.0,868,48046,48920,0.8231,3130.3525,848,"0.3738,0.3718,0.3083"
30049,away,0.9988,867,56212,57078,0.8454,4788.3518,851,"0.5848,0.7198,0.8034"
11964,away,0.9965,846,20233,21078,0.8254,3004.9846,839,"0.5799,0.6995,0.7859"
21730,away,0.6543,845,40661,41531,0.8049,2711.8947,652,"0.4954,0.5992,0.6555"
28904,home,1.0,843,53678,54522,0.8314,3777.8802,830,"0.2946,0.3142,0.2876"
12329,home,0.9988,812,21144,21955,0.831,3297.3498,733,"0.2588,0.2954,0.3206"
21460,home,0.9987,809,40306,41116,0.8076,2878.4054,708,"0.2967,0.3287,0.3378"
12331,away,1.0,808,21148,21955,0.8091,3335.4381,688,"0.5686,0.7036,0.8036"
26082,home,1.0,806,48002,48807,0.8114,1862.9367,678,"0.2576,0.2852,0.2865"
28911,away,1.0,805,53710,54514,0.824,2590.8075,805,"0.5289,0.6646,0.7722"
9957,away,1.0,804,17587,18391,0.8442,5106.3607,615,"0.5449,0.6776,0.7613"
