track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
18139,away,0.8887,1006,32511,33516,0.8128,3739.6759,939,"0.5708,0.5689,0.4963"
18,away,0.8932,969,0,974,0.7826,2167.968,969,"0.5742,0.5987,0.5183"
29,home,0.9968,942,31,974,0.8009,2922.4618,942,"0.3081,0.3206,0.4855"
49,away,0.7338,909,66,974,0.8394,5902.747,795,"0.4773,0.5248,0.3855"
27939,home,0.7971,898,52232,53130,0.8304,4967.5145,660,"0.3059,0.3307,0.4380"
18079,home,0.8192,874,32434,33308,0.813,3672.6911,851,"0.3136,0.3326,0.4707"
17903,home,0.5729,864,32102,32965,0.8124,3221.3727,864,"0.4221,0.4421,0.4791"
8119,away,0.8244,854,13096,13950,0.831,4426.4133,854,"0.5193,0.5895,0.4869"
27876,away,0.7412,827,52121,52947,0.7993,2347.5115,690,"0.4815,0.5325,0.5173"
29226,home,0.9987,793,55201,55997,0.8268,5769.1425,773,"0.2818,0.3213,0.5268"
26548,home,1.0,792,49650,50441,0.8211,3791.8598,782,"0.2642,0.2956,0.4592"
20371,away,0.9756,778,36337,37114,0.8175,3037.4216,768,"0.6230,0.6428,0.5578"
20367,home,1.0,777,36337,37114,0.8069,3697.0811,697,"0.2595,0.2794,0.4526"
101,away,0.7056,771,196,974,0.8067,3367.0908,771,"0.5170,0.5207,0.4771"
27954,away,0.9869,765,52251,53015,0.798,2420.0588,755,"0.5856,0.6482,0.5610"
18080,home,0.9987,757,32436,33192,0.7898,2290.8758,650,"0.2911,0.3222,0.4859"
20403,away,0.7209,756,36351,37107,0.8148,4275.6005,676,"0.5000,0.4888,0.4506"
26531,away,0.9987,742,49647,50404,0.8094,3120.1496,742,"0.6068,0.5874,0.5294"
26694,home,0.9837,737,49752,50488,0.7918,2804.9701,699,"0.3042,0.3353,0.5220"
3816,away,0.9744,703,6236,6938,0.8188,3120.4339,672,"0.6241,0.6199,0.5182"
