track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
19119,away,0.7043,1667,35303,36974,0.8192,2535.751,1512,"0.6570,0.6499,0.5350"
19753,away,0.723,1455,36252,37711,0.8327,4257.9959,1178,"0.5703,0.6424,0.4782"
34983,home,1.0,1343,63002,64350,0.8178,4704.2122,746,"0.5334,0.3077,0.3145"
8139,home,1.0,1299,16343,17643,0.8107,6125.7968,1068,"0.4866,0.2571,0.2616"
9817,away,0.9137,1135,19853,20989,0.8038,3086.4256,1115,"0.6510,0.6794,0.5792"
9825,home,0.9973,1124,19854,20979,0.7934,3126.5703,1104,"0.6733,0.3574,0.3406"
35139,home,0.8296,1074,63209,64293,0.8107,2587.2989,909,"0.5783,0.4616,0.3961"
30913,away,0.6192,1061,56882,57953,0.7871,1770.5551,1053,"0.8003,0.5554,0.4758"
19645,away,0.5205,1053,36094,37156,0.8162,2723.9791,993,"0.6665,0.5820,0.4795"
35219,away,0.5688,1039,63312,64350,0.8197,1976.8932,918,"0.5573,0.6043,0.4957"
9910,away,0.8963,1032,19867,20898,0.8072,2431.2674,1032,"0.7157,0.7504,0.6082"
35924,home,0.7083,1008,65285,66301,0.8175,4333.0129,840,"0.5894,0.4344,0.4520"
9971,away,0.7417,991,19942,20932,0.8143,3270.2553,971,"0.5828,0.6545,0.5504"
11466,home,0.6795,989,23098,24086,0.8183,5153.2609,772,"0.4832,0.5229,0.4334"
7994,away,0.9461,965,16185,17158,0.807,3455.0684,945,"0.7405,0.7359,0.5710"
19110,away,0.6556,964,35294,36257,0.8419,5132.6359,814,"0.5720,0.6413,0.4909"
26457,away,0.731,959,48296,49260,0.8238,5327.7935,959,"0.5840,0.5767,0.6232"
11503,away,1.0,935,23151,24086,0.7694,2119.5668,850,"0.8513,0.8550,0.6602"
29685,away,0.6659,919,54297,55221,0.8032,2447.2829,919,"0.5972,0.6446,0.5245"
10025,away,0.8935,918,20130,21047,0.8274,4183.4107,908,"0.6134,0.6626,0.5986"
28205,away,0.7042,911,51834,52744,0.8069,2665.416,879,"0.5891,0.6538,0.5283"
19715,home,0.9783,877,36151,37027,0.8343,4910.3444,740,"0.7103,0.4064,0.3981"
35283,away,0.5865,861,63346,64206,0.8175,2794.9779,659,"0.5381,0.6089,0.4950"
117,home,1.0,860,211,1070,0.85,6935.7837,441,"0.6702,0.3600,0.3521"
8321,away,0.9159,856,16757,17619,0.7734,2824.5012,843,"0.8226,0.6878,0.5252"
30090,away,0.8298,853,55286,56138,0.812,2458.5885,843,"0.6026,0.6741,0.5510"
29804,home,1.0,838,54574,55414,0.8175,4842.1193,679,"0.6045,0.3308,0.3353"
14603,home,1.0,826,27621,28446,0.8323,6444.4007,676,"0.6568,0.3538,0.3245"
15420,home,0.5773,821,29002,29824,0.8464,6381.285,771,"0.5393,0.6173,0.4276"
19108,home,0.9976,818,35283,36105,0.8198,3504.0929,687,"0.6594,0.3961,0.3588"
15454,away,0.9094,817,29007,29824,0.8255,2880.1077,803,"0.7073,0.7518,0.5897"
10035,home,0.9951,816,20158,20974,0.8096,3599.1826,808,"0.6798,0.3501,0.3507"
35352,away,0.984,815,63536,64350,0.8318,4068.4454,519,"0.6218,0.6871,0.7306"
153,away,0.8481,810,315,1124,0.8289,4093.6198,576,"0.6352,0.6801,0.5248"
35058,away,0.6212,792,63119,63910,0.8087,1978.024,680,"0.5545,0.6095,0.5204"
10037,away,0.6865,791,20176,20973,0.8268,4120.3325,780,"0.6180,0.6077,0.4863"
4090,away,0.5127,788,8672,9462,0.7958,3339.3046,772,"0.7479,0.5534,0.4141"
11467,home,1.0,783,23098,23880,0.7973,4738.6603,659,"0.6060,0.3428,0.3160"
28904,home,1.0,783,53186,53969,0.8188,3543.2235,755,"0.6392,0.3290,0.3261"
35360,away,0.5547,777,63552,64350,0.8073,2346.4994,589,"0.6002,0.5669,0.4687"
10039,away,0.9974,768,20183,20950,0.8185,2867.3021,768,"0.7329,0.7784,0.6170"
4,away,0.7193,766,0,767,0.8343,3532.7454,672,"0.6078,0.6568,0.4857"
19105,home,0.805,764,35263,36031,0.8208,4957.1872,633,"0.6338,0.4564,0.4353"
20552,home,0.8058,764,37336,38159,0.8122,4515.3927,696,"0.7078,0.4723,0.4272"
36176,away,0.5157,764,65678,66465,0.812,3182.8194,722,"0.5381,0.5589,0.4803"
8,away,0.8873,763,0,765,0.8132,2327.713,734,"0.6614,0.7262,0.5599"
17,away,0.5585,761,0,760,0.8063,1858.6781,729,"0.5845,0.6436,0.4774"
31317,home,0.8647,761,57587,58376,0.7634,2862.6991,744,"0.5920,0.4403,0.3886"
28296,away,0.9855,759,51991,52756,0.8281,4697.7694,697,"0.5893,0.6543,0.6957"
26458,home,0.7262,756,48296,49068,0.7863,2428.1349,676,"0.7030,0.4614,0.3848"
14602,away,0.6805,745,27621,28372,0.8141,5410.8362,609,"0.6391,0.6342,0.5018"
14625,home,0.847,738,27704,28443,0.8021,4955.1789,722,"0.7077,0.4251,0.3723"
11612,home,1.0,734,23353,24086,0.8094,3673.8324,677,"0.6131,0.3173,0.2830"
36200,away,0.658,729,65722,66465,0.8025,2085.2359,620,"0.5659,0.6419,0.5031"
11510,away,1.0,728,23154,23885,0.7617,2374.6868,628,"0.8564,0.7776,0.5935"
11504,away,0.7458,719,23151,23870,0.788,3547.0209,609,"0.6295,0.6535,0.4961"
11514,home,0.9074,713,23158,23873,0.7666,2969.885,603,"0.6902,0.4509,0.3654"
29947,away,0.7767,712,54879,55590,0.8332,4427.014,670,"0.5663,0.6334,0.5973"
29700,away,0.6322,710,54362,55075,0.7978,2947.8676,710,"0.5941,0.6402,0.4980"
11525,away,0.9873,708,23174,23886,0.7776,2366.4703,632,"0.8346,0.6864,0.5320"
8024,away,0.7885,695,16195,16889,0.811,3065.5727,685,"0.6304,0.6794,0.5308"
19188,away,0.9151,695,35384,36078,0.8235,1944.964,695,"0.5906,0.6844,0.5367"
