track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
20574,away,0.9297,1254,46340,47596,0.8233,361.1204,1004,"0.6267,0.5905,0.4368"
23860,home,0.9447,1215,54043,55260,0.8232,336.9309,1178,"0.4484,0.5242,0.3178"
20507,home,0.697,1191,46255,47455,0.789,228.9362,986,"0.4666,0.5459,0.2726"
13662,away,1.0,1175,31461,32635,0.8102,257.5515,1093,"0.6333,0.5900,0.4525"
13665,home,0.995,1175,31461,32635,0.8227,272.7821,1118,"0.4245,0.5195,0.2836"
27796,home,0.9898,1045,64446,65515,0.8416,417.6316,798,"0.4102,0.5041,0.2513"
499,home,1.0,1033,1138,2170,0.8427,414.9167,840,"0.3494,0.4309,0.2414"
501,home,0.9981,1031,1138,2170,0.8291,294.9631,1007,"0.4076,0.4857,0.2758"
10303,away,0.5734,969,23820,24789,0.8175,294.226,968,"0.5425,0.5303,0.3840"
10292,away,0.9924,966,23820,24789,0.8351,436.0497,866,"0.6245,0.5608,0.4430"
10296,home,1.0,958,23820,24789,0.7996,203.7484,957,"0.4231,0.4890,0.2819"
10301,away,0.6715,949,23820,24789,0.8265,376.3161,869,"0.5376,0.5102,0.3674"
23864,away,0.9934,942,54043,54993,0.7846,256.6964,918,"0.6661,0.6265,0.4905"
27732,away,0.9418,891,64310,65235,0.8066,299.1829,757,"0.6072,0.5743,0.4236"
681,unassigned,0.0,832,1339,2170,0.8056,191.1743,822,"0.0000,0.0000,0.0000"
703,away,0.9686,822,1349,2170,0.8302,279.4818,787,"0.6017,0.5697,0.4361"
687,away,0.9899,815,1341,2170,0.7873,249.4331,815,"0.6232,0.5984,0.4751"
500,away,0.9871,811,1138,1981,0.7943,289.3736,801,"0.6118,0.5401,0.4024"
12523,away,1.0,807,28947,29753,0.8264,402.0248,803,"0.6727,0.6290,0.4904"
20800,home,0.8333,803,46611,47418,0.794,228.995,623,"0.4580,0.5167,0.3328"
14608,unassigned,0.0,782,33671,34452,0.81,196.3465,728,"0.0000,0.0000,0.0000"
