track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
8367,away,0.9343,1308,17789,19098,0.8407,5643.7691,1209,"0.6888,0.7371,0.5517"
25256,away,0.9644,1293,51640,52932,0.8243,2499.8159,1255,"0.7024,0.7088,0.5543"
8384,away,0.7817,1292,17801,19098,0.8179,3335.7337,1220,"0.7048,0.6637,0.5338"
25254,away,0.9027,1275,51640,52914,0.8297,1796.4612,1164,"0.6942,0.7191,0.5837"
11712,away,0.9882,1269,24513,25781,0.823,3098.4192,1216,"0.7149,0.7302,0.5700"
4772,away,0.6891,1210,9512,10721,0.8304,3476.9446,910,"0.5761,0.6401,0.5101"
8167,home,0.6653,1180,17224,18425,0.776,3186.9771,1164,"0.6885,0.4975,0.4270"
23695,home,0.822,1146,47900,49053,0.8405,5196.9677,1068,"0.7508,0.5018,0.4065"
25277,home,1.0,1132,51653,52786,0.8074,1820.8375,936,"0.5841,0.3686,0.3179"
25251,away,0.9044,1130,51640,52769,0.8273,2944.9611,1114,"0.6943,0.7233,0.5756"
25257,away,0.9193,1116,51640,52755,0.8153,1878.4875,1105,"0.6845,0.7035,0.5755"
8286,home,0.5377,1101,17602,18702,0.8148,3263.0672,1058,"0.6923,0.5617,0.4559"
25258,home,1.0,1096,51640,52740,0.8276,3668.844,1046,"0.6923,0.3788,0.3135"
8043,home,0.9972,1068,16838,17912,0.8356,5108.9672,1002,"0.6737,0.4053,0.3433"
11804,away,0.8967,1065,24770,25837,0.8108,2279.9596,1024,"0.6837,0.6972,0.5528"
27302,home,0.5212,1059,54889,55949,0.8385,4929.1926,969,"0.5961,0.5332,0.4053"
8038,away,0.8844,1029,16838,17866,0.8399,4392.4674,966,"0.6289,0.6607,0.5097"
27328,away,0.8609,1028,54922,55949,0.833,4263.8453,955,"0.6676,0.6966,0.5421"
13716,away,0.9922,1024,28199,29222,0.8404,5106.3672,943,"0.7576,0.7824,0.5980"
25319,away,0.9863,1020,51738,52758,0.8239,3163.5245,996,"0.6932,0.7031,0.5482"
8527,away,0.802,1005,18094,19098,0.8112,2169.3333,921,"0.6487,0.6524,0.5233"
19061,away,1.0,992,38730,39721,0.8376,3855.2651,914,"0.7281,0.7283,0.5270"
8156,home,1.0,973,17169,18141,0.8481,6980.1634,692,"0.6661,0.3541,0.3119"
27922,away,0.9431,966,56490,57458,0.8251,2681.4772,886,"0.7009,0.7172,0.5687"
16852,home,0.9979,960,34147,35110,0.8263,3727.7646,922,"0.7071,0.4232,0.3081"
16819,away,0.9916,955,34140,35094,0.8288,2488.8188,925,"0.7659,0.7798,0.6080"
23011,home,0.7696,942,46214,47163,0.8225,3820.6348,926,"0.7333,0.5044,0.4262"
28032,away,0.7838,917,56514,57437,0.8325,1775.1363,827,"0.6595,0.6978,0.5642"
28105,away,0.8682,903,56592,57494,0.8286,1911.773,866,"0.6743,0.7057,0.5602"
11870,away,0.9897,878,24885,25765,0.8308,3463.828,862,"0.6824,0.6946,0.5329"
1472,home,0.6326,872,2990,3865,0.8268,4436.8177,838,"0.5185,0.6009,0.4295"
8037,away,0.9449,871,16838,17721,0.8143,3185.5247,871,"0.6867,0.7066,0.5521"
13754,away,0.9966,871,28334,29222,0.8114,2604.1527,871,"0.7506,0.7496,0.5814"
13761,home,0.8621,871,28351,29222,0.788,2488.7968,871,"0.7221,0.4812,0.3924"
6923,away,0.71,869,14538,15406,0.8453,5141.389,587,"0.5881,0.6280,0.4763"
27357,home,1.0,863,55061,55923,0.8287,3623.3163,823,"0.6580,0.3620,0.2913"
17047,away,0.7944,861,34370,35237,0.833,4859.7166,701,"0.6194,0.6178,0.4398"
1612,away,0.8198,860,3006,3865,0.82,2390.9965,845,"0.6161,0.6741,0.5238"
8045,away,0.9167,852,16838,17689,0.841,5163.1056,796,"0.6533,0.7096,0.5328"
4095,home,0.6624,850,8156,9035,0.7922,3165.0894,848,"0.6270,0.4934,0.4330"
13764,home,1.0,848,28375,29222,0.8331,5469.5578,793,"0.7207,0.4217,0.3329"
9621,home,0.9751,845,20385,21229,0.8228,2343.6308,623,"0.6571,0.4491,0.3661"
28044,away,0.8787,841,56521,57366,0.8232,2555.4994,818,"0.7055,0.7449,0.5904"
5650,away,0.706,840,11933,12772,0.8423,5085.6679,823,"0.5554,0.6306,0.5088"
5652,home,1.0,840,11933,12772,0.8271,4405.2524,790,"0.6412,0.3432,0.3404"
16965,home,1.0,839,34238,35076,0.8192,4348.5697,789,"0.6877,0.3635,0.2820"
27921,home,1.0,834,56490,57323,0.8409,4622.1175,709,"0.6631,0.3472,0.2911"
28100,home,1.0,826,56586,57411,0.8192,2018.6368,727,"0.5491,0.3755,0.2988"
17065,away,0.9756,821,34411,35237,0.8237,3908.0097,802,"0.7123,0.7210,0.5158"
17935,home,0.9755,815,35872,36687,0.8043,2604.3595,795,"0.7195,0.4031,0.3028"
13664,home,0.9926,809,28142,28962,0.7899,2015.6749,789,"0.6407,0.4378,0.3923"
8212,away,0.6057,806,17373,18187,0.7973,3219.1973,805,"0.6760,0.5880,0.4784"
23821,home,0.9068,794,47947,48743,0.8171,3432.2368,794,"0.7614,0.4820,0.3927"
28151,home,1.0,791,56677,57472,0.8054,2683.7724,705,"0.6539,0.4061,0.3218"
13467,away,1.0,788,27955,28742,0.8347,3464.8617,768,"0.7480,0.7721,0.5910"
9214,away,0.9885,784,19912,20705,0.8323,4618.9974,710,"0.7110,0.7453,0.5528"
1677,away,0.5913,783,3082,3865,0.8181,3355.0766,783,"0.5719,0.6303,0.4662"
18043,away,0.7494,774,36022,36796,0.8334,4347.2881,728,"0.6937,0.6264,0.4506"
13454,home,0.9909,771,27953,28725,0.8204,4082.0778,677,"0.7007,0.4065,0.3214"
8042,home,0.9961,765,16838,17602,0.8078,2336.3948,595,"0.7103,0.4151,0.3707"
7000,home,0.9987,760,14590,15351,0.818,3711.6947,708,"0.7008,0.4368,0.3729"
9349,away,0.9974,758,19951,20712,0.8183,2658.4538,744,"0.7674,0.7963,0.6301"
13765,away,0.9691,758,28377,29138,0.8249,2546.4182,758,"0.7684,0.8006,0.6321"
313,home,1.0,752,711,1462,0.8468,6163.9468,556,"0.6288,0.3529,0.3412"
21347,away,0.5007,749,43756,44509,0.8184,2602.3097,744,"0.6882,0.5494,0.4415"
17,away,0.8514,747,0,746,0.8113,1560.2664,697,"0.5969,0.6604,0.5060"
21307,away,0.5174,746,43741,44489,0.8175,2525.4517,741,"0.7040,0.5611,0.4570"
32551,home,1.0,746,65850,66599,0.8158,3220.8365,680,"0.5325,0.3192,0.2950"
7059,away,0.9879,744,14755,15518,0.8264,2971.1962,641,"0.7065,0.7527,0.5841"
19035,away,1.0,743,38709,39451,0.8329,2533.1413,738,"0.8007,0.8127,0.6382"
5,home,0.5843,741,0,740,0.825,3757.2686,671,"0.5266,0.5999,0.4415"
16860,away,0.9865,740,34149,34888,0.8269,3774.6,680,"0.7293,0.7393,0.5624"
9237,away,0.9865,739,19917,20655,0.8257,3654.2084,676,"0.7305,0.7517,0.5712"
33129,home,1.0,738,66731,67470,0.8239,3028.1802,700,"0.5712,0.3115,0.2817"
2203,home,0.5299,736,4486,5221,0.8489,6593.0041,584,"0.5131,0.5807,0.4388"
2210,home,1.0,736,4486,5221,0.8324,4666.3954,702,"0.6527,0.3344,0.3143"
2205,home,0.5184,735,4486,5221,0.8255,4791.9605,645,"0.5465,0.6140,0.4287"
2207,home,0.732,735,4486,5221,0.8141,3852.6639,735,"0.4877,0.5465,0.4234"
288,away,0.53,734,665,1398,0.8235,3293.5204,724,"0.5449,0.6127,0.4739"
2208,home,1.0,733,4486,5221,0.8375,5576.8445,636,"0.6438,0.3387,0.3200"
33152,away,0.5034,731,66739,67470,0.8345,4519.8372,609,"0.4976,0.5634,0.4830"
11726,home,1.0,728,24527,25267,0.8295,3579.3132,709,"0.6799,0.3960,0.3105"
32449,home,0.9986,727,65841,66568,0.8415,3835.2462,627,"0.5247,0.2853,0.2723"
11,home,0.9174,726,0,739,0.7825,1250.4421,674,"0.6579,0.4899,0.3664"
2215,home,0.9986,726,4486,5221,0.8138,3884.989,691,"0.6409,0.3715,0.3349"
9331,away,0.9876,726,19943,20669,0.8299,4045.7493,716,"0.7366,0.7706,0.5827"
8086,away,0.9513,725,16958,17685,0.8069,2517.0938,725,"0.6516,0.7132,0.5397"
32573,away,0.7552,723,65852,66574,0.822,2887.0526,673,"0.5303,0.5927,0.5528"
11790,away,0.9375,722,24741,25462,0.8366,4322.9543,646,"0.7084,0.7330,0.5756"
20,home,0.9626,721,0,733,0.7693,2010.8211,654,"0.6772,0.4408,0.3885"
504,home,0.5319,720,989,1711,0.8072,3701.9917,672,"0.5904,0.5502,0.4301"
4171,away,0.8876,717,8319,9035,0.8339,2935.795,680,"0.5918,0.6788,0.5769"
27470,home,0.993,714,55196,55914,0.815,2775.8053,714,"0.6626,0.3721,0.3038"
16,home,0.9818,713,0,716,0.792,1507.2118,713,"0.7179,0.4630,0.3880"
404,home,0.704,706,786,1528,0.8314,5055.1091,626,"0.5617,0.4754,0.3808"
30184,away,0.7255,703,61059,61761,0.8362,3673.7354,616,"0.6044,0.6587,0.5137"
21423,away,0.8689,702,43821,44522,0.8454,5133.3077,490,"0.6217,0.6345,0.4913"
25252,home,1.0,702,51640,52368,0.8114,2237.1496,702,"0.7089,0.3981,0.3152"
4174,home,0.9986,701,8324,9035,0.804,3776.4009,647,"0.6237,0.3315,0.3328"
286,home,0.5817,700,659,1358,0.8046,2341.6257,670,"0.6187,0.5427,0.4511"
32667,home,1.0,694,65869,66562,0.8024,1828.3919,664,"0.4829,0.3297,0.2756"
5662,home,0.9986,691,11933,12630,0.7808,1756.6671,650,"0.5803,0.3803,0.4588"
9864,away,0.9869,687,20798,21484,0.8435,5674.4032,674,"0.7213,0.7555,0.5755"
14881,away,0.8613,685,30558,31255,0.802,2949.1007,668,"0.7214,0.6742,0.5126"
27516,away,0.9401,684,55259,55949,0.8224,2920.0731,683,"0.6578,0.6670,0.5132"
30086,home,1.0,675,60892,61566,0.8382,4707.8844,480,"0.6009,0.3285,0.2764"
23806,home,0.9822,674,47944,48623,0.8349,3629.1647,617,"0.7049,0.4469,0.3743"
23827,away,0.997,674,47948,48622,0.8498,5905.7151,625,"0.7124,0.7556,0.5610"
25449,home,1.0,672,52083,52757,0.7782,2757.0298,633,"0.6707,0.3850,0.3195"
27355,home,0.9985,670,55049,55718,0.8175,2039.6836,641,"0.5868,0.4136,0.2877"
