track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
21104,unassigned,0.0,1579,39273,40853,0.7623,141.487,1570,"0.0000,0.0000,0.0000"
20828,away,1.0,1440,38658,40100,0.8388,416.4306,1301,"0.4593,0.4138,0.3617"
30326,home,1.0,1323,61814,63136,0.8398,696.2441,967,"0.3255,0.3592,0.5310"
24677,home,0.8256,1286,47439,48741,0.7963,238.1851,1194,"0.4130,0.4467,0.5356"
9275,home,0.9972,1235,17986,19221,0.8122,315.8777,1155,"0.3949,0.4462,0.5707"
30318,away,1.0,1210,61814,63023,0.8394,382.2298,1210,"0.4950,0.5092,0.3963"
17043,home,1.0,1168,31692,32859,0.8077,301.0959,1128,"0.3654,0.4045,0.5675"
17038,away,1.0,1165,31692,32859,0.8189,306.3365,1067,"0.4410,0.4269,0.3577"
18099,away,1.0,1107,33961,35067,0.8466,433.2439,696,"0.4847,0.4532,0.3834"
18088,home,1.0,1106,33958,35067,0.8059,239.7387,1026,"0.4018,0.4171,0.5212"
17037,home,1.0,1081,31692,32772,0.8302,478.4912,811,"0.3320,0.3666,0.5198"
20968,home,1.0,1065,38676,39770,0.7399,179.5239,1065,"0.5415,0.5421,0.6970"
29959,away,1.0,1049,60708,61758,0.8065,284.1144,989,"0.4451,0.4092,0.3479"
17049,unassigned,0.0,1040,31692,32741,0.767,156.2654,1035,"0.0000,0.0000,0.0000"
24631,away,1.0,1030,47297,48326,0.8304,355.4369,1030,"0.4749,0.4928,0.3769"
24312,away,0.8208,1028,46376,47417,0.8224,362.82,915,"0.4155,0.4193,0.3720"
9147,home,0.8632,1016,17888,18910,0.7777,220.4823,996,"0.3971,0.4427,0.5160"
24313,unassigned,0.0,1006,46418,47426,0.7692,168.6382,968,"0.0000,0.0000,0.0000"
24294,home,1.0,993,46326,47318,0.8306,434.0604,792,"0.3156,0.3459,0.5008"
9316,home,1.0,991,18057,19047,0.8395,621.7639,820,"0.3891,0.4351,0.5799"
30330,home,1.0,987,61814,62843,0.7582,180.4691,858,"0.4039,0.4284,0.6050"
