track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
15810,away,0.9918,940,34853,35801,0.8005,421.6649,930,"0.5178,0.5746,0.4217"
21822,away,0.9939,895,47737,48631,0.8133,864.8626,784,"0.5251,0.5828,0.4061"
17610,home,0.977,831,38812,39645,0.8037,673.6943,444,"0.3025,0.3406,0.4673"
17614,away,0.9899,826,38819,39657,0.801,583.3329,523,"0.5374,0.6023,0.4514"
4640,away,0.9932,768,11505,12274,0.8071,524.9974,752,"0.5519,0.6085,0.4204"
27463,home,0.993,760,59043,59802,0.8071,438.8342,97,"0.3052,0.3157,0.3925"
27466,unassigned,0.0,760,59043,59802,0.7168,212.8026,97,"0.0000,0.0000,0.0000"
27462,home,0.7246,759,59043,59802,0.7912,367.8327,136,"0.3784,0.3958,0.3634"
27465,away,0.9692,759,59043,59802,0.7101,251.1265,96,"0.5246,0.5589,0.3810"
21423,away,0.9987,754,46741,47494,0.8146,545.6207,704,"0.5301,0.5883,0.4498"
29779,away,1.0,744,65352,66095,0.82,626.6035,564,"0.5981,0.6061,0.4556"
21519,home,1.0,733,47124,47856,0.8239,888.9632,547,"0.2840,0.3154,0.4316"
15801,away,0.5575,721,34816,35555,0.7713,409.2358,657,"0.4509,0.4938,0.4654"
13225,away,0.9883,697,28125,28821,0.8287,815.4347,659,"0.5542,0.6178,0.4514"
29972,home,0.8677,672,65404,66090,0.8181,481.6458,582,"0.3317,0.3524,0.4021"
15727,home,0.6768,671,34704,35378,0.8084,614.1893,671,"0.4129,0.4579,0.5341"
29998,away,1.0,669,65408,66078,0.8208,476.5979,579,"0.5822,0.5967,0.4473"
21537,home,0.8915,661,47207,47867,0.8069,623.2481,586,"0.3154,0.3529,0.4470"
27839,home,0.9024,659,61755,62423,0.7921,509.4067,486,"0.3138,0.3320,0.3823"
32277,away,1.0,653,70217,70869,0.823,422.0873,551,"0.5472,0.5792,0.4049"
30000,away,0.9953,647,65408,66055,0.8289,589.3679,557,"0.5530,0.5646,0.4194"
21963,home,0.9342,644,47997,48640,0.8153,592.8773,643,"0.3563,0.3845,0.5050"
4801,away,0.9305,643,11626,12294,0.7947,438.7543,643,"0.5515,0.6085,0.4492"
4805,home,0.8988,642,11627,12268,0.7745,294.7944,619,"0.3556,0.3879,0.4693"
4824,away,0.9242,636,11638,12278,0.7827,242.2767,636,"0.5178,0.5842,0.4154"
14558,away,1.0,636,31765,32401,0.814,572.2657,457,"0.4994,0.5601,0.3806"
14564,home,0.6763,635,31765,32405,0.7874,321.1591,552,"0.3744,0.4208,0.4281"
21427,home,0.9492,613,46748,47370,0.7784,410.4747,613,"0.3392,0.3760,0.4639"
28295,away,0.9739,608,62430,63037,0.794,372.7434,588,"0.5427,0.5739,0.4090"
27496,unassigned,0.0,599,59198,59802,0.7292,144.9983,0,"0.0000,0.0000,0.0000"
30071,away,1.0,591,65466,66056,0.8088,330.3266,591,"0.6883,0.3661,0.3375"
25818,away,0.9754,585,55180,55783,0.7939,582.641,512,"0.5756,0.6038,0.4358"
27613,away,0.5976,579,60029,60628,0.6769,12258.0432,5,"0.5031,0.4446,0.4194"
28337,away,0.968,577,62466,63042,0.8125,647.0884,537,"0.4906,0.5395,0.3686"
25106,home,0.9965,570,53497,54066,0.807,558.9386,530,"0.3132,0.3367,0.4290"
25091,away,0.7171,569,53497,54066,0.8044,389.812,546,"0.4492,0.4918,0.3883"
25100,home,0.8655,569,53497,54066,0.7819,695.6801,500,"0.3420,0.3625,0.3997"
25097,home,1.0,567,53497,54063,0.7817,311.6631,515,"0.3058,0.3396,0.3876"
27504,away,1.0,566,59237,59802,0.6455,263.477,0,"0.4853,0.5467,0.3656"
25096,home,1.0,564,53497,54066,0.7993,415.2961,526,"0.2963,0.3214,0.3961"
25098,away,0.805,564,53497,54066,0.8116,506.9007,564,"0.4444,0.4869,0.4076"
14522,home,1.0,561,31193,31763,0.7328,41389.9483,561,"0.3198,0.2914,0.3718"
15793,home,0.9449,560,34805,35364,0.8255,1034.3357,497,"0.3368,0.3698,0.4865"
30358,home,0.5202,554,66133,66691,0.7923,449.3141,554,"0.4006,0.4225,0.3789"
28057,away,0.9673,552,61862,62413,0.804,567.1304,288,"0.4723,0.5239,0.3577"
16173,home,0.7964,550,35886,36470,0.8317,578.0273,365,"0.3797,0.4181,0.5085"
16179,away,0.9745,550,35886,36470,0.8159,318.6255,458,"0.4617,0.5129,0.3946"
2179,home,0.5639,548,6592,7174,0.7095,37509.0858,171,"0.4695,0.4082,0.3498"
25846,home,0.7607,544,55239,55783,0.8034,666.9504,293,"0.3724,0.3862,0.4707"
17751,away,1.0,543,39106,39649,0.8055,395.709,507,"0.5606,0.6312,0.4729"
10510,home,0.6565,539,22278,22826,0.8152,665.9759,524,"0.3766,0.4230,0.4350"
13409,home,0.9449,536,28286,28821,0.8087,465.541,532,"0.3679,0.3938,0.5364"
17775,home,0.9332,536,39111,39652,0.7861,475.2257,390,"0.3294,0.3689,0.4863"
25813,home,0.9381,535,55172,55707,0.8003,734.3271,470,"0.3342,0.3464,0.4530"
12951,home,0.7898,532,27444,27975,0.8169,506.1278,513,"0.4006,0.4365,0.5758"
12956,home,0.885,532,27444,27982,0.7755,370.4004,504,"0.3789,0.4080,0.5176"
12995,home,0.918,532,27612,28143,0.8247,1061.7387,513,"0.3743,0.4047,0.5216"
15797,away,0.9961,528,34809,35336,0.8317,705.7936,518,"0.5258,0.5961,0.4311"
14562,away,1.0,526,31765,32290,0.8115,378.0361,409,"0.5316,0.5950,0.4177"
14586,home,1.0,524,31882,32405,0.813,937.9504,314,"0.2778,0.3089,0.4349"
10414,home,0.9961,521,22065,22585,0.821,480.6276,521,"0.3032,0.3297,0.4453"
28339,home,0.9234,513,62467,62979,0.7917,491.1832,483,"0.3189,0.3367,0.4094"
31474,away,1.0,512,68663,69174,0.8158,569.1562,342,"0.5841,0.5868,0.4443"
14579,away,0.5373,509,31836,32347,0.7986,800.332,269,"0.4148,0.4730,0.3780"
14589,away,1.0,509,31897,32405,0.8264,422.1198,365,"0.5411,0.5987,0.4262"
27471,away,0.9804,509,59044,59586,0.6603,273.5305,96,"0.4688,0.5088,0.3678"
8005,away,0.9913,507,18681,19193,0.7941,859.6785,347,"0.4740,0.5336,0.3576"
27468,unassigned,0.0,505,59043,59549,0.7177,200.002,97,"0.0000,0.0000,0.0000"
17632,home,0.959,503,38879,39381,0.7893,383.3618,421,"0.3180,0.3573,0.4740"
4771,home,0.9251,502,11600,12102,0.7942,446.241,498,"0.3405,0.3740,0.4768"
10418,home,0.8845,502,22065,22572,0.799,632.2829,462,"0.3255,0.3623,0.4305"
21873,home,0.6907,502,47853,48412,0.7937,428.8068,482,"0.3685,0.4142,0.4330"
32063,home,0.523,501,69559,70089,0.7885,30710.0599,501,"0.4802,0.3808,0.3223"
15919,home,0.7368,500,35278,35801,0.7865,411.944,496,"0.3896,0.4271,0.4691"
21458,away,1.0,498,46872,47369,0.8089,437.251,498,"0.5009,0.5703,0.3997"
25868,away,1.0,497,55287,55783,0.8056,263.9155,370,"0.4974,0.5465,0.3610"
13458,away,1.0,496,28325,28821,0.8184,434.7722,463,"0.5650,0.6184,0.4526"
17806,home,0.9284,494,39149,39642,0.8147,548.2834,424,"0.3483,0.3921,0.5259"
21454,away,0.9758,494,46859,47352,0.8059,308.4069,396,"0.4691,0.5335,0.4323"
25867,away,1.0,494,55287,55783,0.8091,410.5081,340,"0.5377,0.5809,0.4010"
7593,away,0.9939,493,17893,18386,0.8236,680.4726,353,"0.5127,0.5775,0.3734"
25313,away,0.9421,492,54150,54687,0.8164,698.1931,385,"0.5768,0.6015,0.4466"
27595,home,1.0,492,59808,60330,0.6421,18688.124,0,"0.3839,0.2504,0.3168"
14568,unassigned,0.0,482,31787,32268,0.7892,221.917,448,"0.0000,0.0000,0.0000"
25796,away,0.9955,482,55145,55626,0.8125,715.944,332,"0.5685,0.5766,0.4217"
29622,home,0.9838,482,64900,65386,0.7992,445.7054,472,"0.2937,0.3124,0.3985"
29632,away,0.9958,481,64900,65396,0.8164,565.5904,471,"0.4911,0.5408,0.3733"
15766,home,0.9967,480,34716,35226,0.7759,338.5333,462,"0.3551,0.3659,0.4795"
8048,home,1.0,477,18713,19189,0.8185,922.478,382,"0.2786,0.3061,0.4278"
29621,away,1.0,475,64900,65376,0.7936,390.2716,465,"0.5535,0.5830,0.4160"
29795,home,0.7294,472,65378,65850,0.8135,833.3093,274,"0.3966,0.4001,0.4636"
13473,away,1.0,471,28341,28821,0.7742,373.3036,336,"0.5374,0.5937,0.4118"
13482,home,0.7158,471,28348,28821,0.7858,312.8662,321,"0.4204,0.4466,0.4873"
23400,home,0.9843,467,50058,50524,0.8013,425.1263,467,"0.2924,0.3154,0.4195"
23403,home,0.9891,467,50058,50524,0.805,438.3854,467,"0.3093,0.3323,0.4034"
23405,away,0.6403,467,50058,50524,0.7867,541.5353,467,"0.4530,0.4602,0.3559"
23406,home,0.8721,467,50058,50524,0.8011,454.7173,467,"0.3136,0.3406,0.4068"
17795,away,1.0,466,39116,39590,0.791,276.3069,446,"0.5536,0.6214,0.4679"
23404,away,1.0,466,50058,50524,0.7737,317.6781,466,"0.3984,0.5745,0.5787"
2593,home,0.6742,465,7951,8415,0.7931,378.4366,414,"0.3844,0.4326,0.4539"
23402,home,0.9935,465,50058,50524,0.8073,469.286,465,"0.2774,0.2921,0.3434"
32354,away,0.7122,465,70403,70889,0.7905,534.2688,292,"0.5018,0.5183,0.4065"
10427,away,1.0,462,22078,22542,0.7854,322.8961,462,"0.4235,0.6236,0.5693"
23401,away,0.5471,462,50058,50524,0.8098,541.5584,462,"0.3956,0.4457,0.3591"
6566,away,1.0,460,16135,16594,0.8227,713.0326,320,"0.5314,0.5855,0.3984"
17680,away,0.9886,457,38972,39435,0.8101,686.8096,189,"0.4958,0.5636,0.4500"
6571,home,0.9754,455,16135,16589,0.8247,693.2571,315,"0.3075,0.3385,0.4741"
21827,away,0.9933,455,47755,48217,0.79,728.8659,375,"0.5719,0.6194,0.5256"
8178,away,1.0,450,18885,19334,0.7945,407.3733,440,"0.5567,0.6190,0.4308"
26123,home,0.9909,447,56166,56629,0.7959,384.2282,447,"0.3331,0.3617,0.4388"
11725,away,0.8095,446,24848,25297,0.7971,1044.6682,236,"0.4282,0.4875,0.3235"
27622,home,0.991,446,60051,60499,0.835,13628.8632,0,"0.2171,0.2373,0.4025"
11718,home,1.0,445,24848,25296,0.8144,1039.7371,242,"0.2583,0.2845,0.4162"
24996,away,1.0,442,52946,53387,0.8078,800.5226,358,"0.5910,0.5737,0.3856"
25000,away,0.9947,442,52946,53387,0.7837,260.4864,442,"0.4610,0.4959,0.3374"
25001,away,0.6109,442,52946,53387,0.7898,491.1063,422,"0.4579,0.4637,0.3322"
25002,away,1.0,442,52946,53387,0.7727,215.138,442,"0.4469,0.4893,0.3425"
25004,home,1.0,442,52946,53387,0.7603,174.3326,442,"0.2064,0.2331,0.2945"
24998,home,0.9947,440,52946,53387,0.7828,299.8091,440,"0.2851,0.3040,0.2944"
27696,away,0.7922,438,60771,61251,0.7226,15627.121,0,"0.5016,0.4452,0.3577"
29647,home,0.968,437,64938,65376,0.7987,631.151,357,"0.3104,0.3223,0.3783"
1615,home,0.9885,436,4614,5049,0.813,721.5275,297,"0.3103,0.3421,0.4477"
4955,home,0.9907,434,11880,12313,0.8204,875.7051,368,"0.3059,0.3406,0.4673"
29288,away,0.9839,433,63863,64299,0.7922,455.7413,418,"0.4866,0.5342,0.3784"
481,away,0.9974,431,1355,1785,0.8204,475.9443,431,"0.5281,0.5768,0.4103"
13410,away,1.0,431,28286,28719,0.7751,290.8933,296,"0.5622,0.6174,0.4605"
486,away,1.0,430,1355,1785,0.7659,403.0395,430,"0.5202,0.5738,0.4036"
2598,away,1.0,429,7959,8387,0.8054,417.3403,357,"0.5586,0.6160,0.4401"
4948,home,0.9301,429,11864,12292,0.7893,453.1562,429,"0.3599,0.3930,0.5036"
21534,away,0.9591,429,47181,47611,0.7929,498.8298,395,"0.5137,0.5772,0.4858"
26124,home,0.973,429,56166,56628,0.7868,391.7016,429,"0.3415,0.3656,0.4649"
31643,home,0.985,427,68748,69174,0.7854,372.7752,377,"0.3179,0.3516,0.3175"
1614,away,1.0,426,4614,5049,0.7926,414.4038,406,"0.5615,0.6192,0.4201"
21683,home,0.9903,425,47430,47856,0.7933,356.0071,425,"0.2930,0.3343,0.4201"
6838,away,0.6024,424,16592,17025,0.8165,556.0354,420,"0.4285,0.4794,0.4119"
13519,home,0.9173,424,28396,28821,0.8171,941.2052,156,"0.3661,0.3975,0.5201"
128,home,0.8396,423,273,695,0.8058,476.896,423,"0.3708,0.4047,0.4758"
25012,home,0.9903,421,52967,53387,0.7921,347.2613,421,"0.2760,0.2898,0.2902"
497,away,0.9257,420,1365,1785,0.8138,406.5786,420,"0.4908,0.5369,0.4093"
29652,home,0.9316,420,64956,65375,0.7764,321.1952,384,"0.3220,0.3407,0.3635"
31664,away,0.9904,418,68754,69174,0.7896,765.7416,242,"0.6462,0.6375,0.4675"
14583,away,1.0,416,31853,32268,0.7978,286.7163,392,"0.5245,0.5925,0.4105"
