track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
20791,home,0.9975,1588,39255,40853,0.8138,2529.8249,1470,"0.3861,0.4180,0.5855"
20811,away,1.0,1579,39275,40853,0.8082,1568.202,1575,"0.4893,0.4369,0.4026"
20564,away,1.0,1444,38658,40101,0.8445,4270.3587,1287,"0.4593,0.3731,0.3609"
20687,away,0.9563,1372,38674,40045,0.7954,2014.3805,1353,"0.4557,0.4103,0.4043"
29648,away,0.9888,1342,61814,63155,0.817,2556.6177,1341,"0.4824,0.4105,0.3886"
29650,home,0.9992,1323,61814,63136,0.8475,7319.9229,1004,"0.3145,0.3527,0.5376"
24139,home,0.5724,1291,47438,48741,0.8162,2567.9055,1206,"0.4009,0.3937,0.4907"
9283,away,0.9976,1262,17879,19140,0.8253,3746.8978,1102,"0.4400,0.3858,0.3780"
20934,away,0.9951,1218,39627,40853,0.8134,2785.4401,1208,"0.4798,0.4098,0.3826"
29082,away,0.8573,1177,60603,61781,0.8117,2243.763,1177,"0.4371,0.3811,0.4096"
9446,home,0.9966,1170,18047,19224,0.822,3517.0932,1040,"0.3728,0.4241,0.5825"
29093,away,0.9974,1168,60603,61781,0.8178,3816.1473,896,"0.4303,0.3528,0.3426"
17120,home,1.0,1167,31692,32859,0.7832,1274.1371,1147,"0.3800,0.4234,0.5821"
17112,away,1.0,1166,31692,32859,0.8303,3135.6852,1088,"0.4295,0.3588,0.3564"
171,away,1.0,1164,334,1498,0.8172,3313.9287,1133,"0.4804,0.4121,0.3694"
29080,home,0.9604,1162,60603,61781,0.8307,4983.5947,792,"0.3274,0.3541,0.5332"
17990,away,0.5054,1110,33958,35067,0.8189,2534.0586,1050,"0.4302,0.4080,0.4709"
18006,away,1.0,1106,33962,35067,0.85,4478.3038,795,"0.4818,0.4051,0.3784"
29751,away,1.0,1092,61932,63023,0.8441,3915.7564,1092,"0.4621,0.3953,0.3860"
17111,home,0.9889,1082,31692,32773,0.8442,4798.4556,823,"0.3169,0.3547,0.5337"
17122,away,0.9532,1050,31692,32741,0.8016,1701.5229,1047,"0.4333,0.3915,0.4083"
29172,away,0.999,1049,60707,61755,0.8121,2960.1049,995,"0.4484,0.3639,0.3615"
24095,away,1.0,1030,47297,48326,0.8383,3588.966,1030,"0.4586,0.4012,0.3884"
23755,home,0.9812,1009,46417,47428,0.8022,1797.3855,978,"0.3725,0.4096,0.5663"
18047,away,0.6964,998,33980,34986,0.8044,1660.3617,949,"0.4647,0.4549,0.4731"
9458,home,1.0,992,18057,19048,0.8492,6526.7762,830,"0.3699,0.4180,0.5910"
29651,home,0.8446,991,61814,62830,0.7967,1903.5106,938,"0.3779,0.4010,0.5529"
9302,away,0.5193,986,17881,18870,0.8012,2393.1024,956,"0.4011,0.4023,0.4692"
23764,away,0.9135,983,46434,47422,0.8317,4597.5148,891,"0.4135,0.3683,0.3674"
22786,away,0.999,982,43687,44696,0.8191,3411.2138,933,"0.4769,0.4143,0.3805"
29173,home,0.6169,971,60708,61687,0.7967,3587.2904,713,"0.3737,0.3619,0.4898"
23734,away,1.0,966,46326,47299,0.8033,3132.4586,840,"0.4154,0.3449,0.3383"
23738,away,0.9979,958,46340,47299,0.8084,1602.5344,948,"0.4747,0.4151,0.4003"
24432,away,1.0,957,48233,49189,0.8547,5382.2717,788,"0.4266,0.3383,0.3436"
20691,home,1.0,951,38675,39625,0.7934,2001.7003,951,"0.3818,0.4056,0.5765"
