track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
20155,home,0.9992,1483,36699,38182,0.8373,403.1861,1247,"0.3512,0.4331,0.2509"
20144,home,0.9832,1448,36696,38143,0.8256,329.2196,1408,"0.4128,0.4865,0.2996"
20069,away,1.0,1149,36658,37806,0.8112,281.4491,1130,"0.6212,0.5869,0.4645"
16268,home,0.9972,901,30384,31284,0.8287,401.4906,801,"0.3651,0.4418,0.2632"
20186,home,1.0,873,36747,37619,0.8084,220.2738,873,"0.4184,0.4818,0.3307"
25257,away,0.9985,848,47264,48111,0.8208,359.2571,689,"0.6336,0.5832,0.4549"
26307,away,1.0,787,49584,50370,0.812,289.6353,741,"0.6063,0.5731,0.4555"
25266,unassigned,0.0,780,47264,48043,0.7885,173.9628,664,"0.0000,0.0000,0.0000"
4460,away,0.9971,778,7517,8294,0.825,300.4602,748,"0.6076,0.5392,0.4407"
359,home,0.6758,739,673,1417,0.8032,576.7564,519,"0.4025,0.4301,0.2763"
25263,home,1.0,739,47264,48002,0.8067,257.4222,714,"0.3998,0.4821,0.2474"
20411,home,0.5294,733,37175,37909,0.7743,204.8377,711,"0.4820,0.5372,0.3214"
20163,away,0.9288,728,36704,37431,0.8288,587.0742,607,"0.5853,0.4993,0.4119"
26165,away,0.9967,727,49288,50015,0.8021,294.7276,727,"0.6194,0.5638,0.4486"
15546,away,0.9081,726,29324,30049,0.8376,433.6019,604,"0.5485,0.5084,0.3956"
16431,away,1.0,718,30430,31147,0.8188,327.6825,697,"0.6611,0.6075,0.4915"
332,unassigned,0.0,701,655,1401,0.784,162.3795,601,"0.0000,0.0000,0.0000"
7540,unassigned,0.0,695,14068,14762,0.8092,212.0245,655,"0.0000,0.0000,0.0000"
16479,away,0.955,691,30465,31155,0.837,467.767,604,"0.5833,0.5326,0.4339"
30172,home,0.9985,688,58467,59154,0.8405,479.0029,444,"0.3847,0.4823,0.2606"
15438,away,1.0,687,29150,29844,0.7826,225.4803,677,"0.5786,0.5462,0.4381"
15456,away,1.0,685,29164,29848,0.8068,278.7737,673,"0.5833,0.5201,0.3950"
7543,away,1.0,683,14068,14750,0.7921,225.7833,653,"0.5784,0.5439,0.4479"
7542,unassigned,0.0,681,14068,14748,0.7702,156.1689,651,"0.0000,0.0000,0.0000"
15449,home,0.9973,661,29157,29817,0.81,308.6596,581,"0.3605,0.4407,0.2611"
26260,away,0.953,655,49493,50148,0.7707,463.6718,435,"0.6140,0.5262,0.4257"
26368,home,1.0,653,49665,50317,0.812,240.925,622,"0.4122,0.5152,0.3195"
4268,away,0.967,647,7389,8035,0.8341,365.2581,617,"0.5601,0.5241,0.4264"
7552,home,0.6578,644,14076,14729,0.8069,432.8339,430,"0.4106,0.4287,0.2784"
12111,unassigned,0.0,643,23301,23945,0.7989,226.776,642,"0.0000,0.0000,0.0000"
26262,away,1.0,643,49499,50141,0.7945,227.7418,547,"0.6286,0.6238,0.5172"
10434,home,1.0,641,20168,20808,0.841,458.7613,591,"0.3473,0.4276,0.2457"
10435,away,0.9963,641,20168,20808,0.8308,583.7317,349,"0.6030,0.5063,0.4188"
10436,away,1.0,641,20168,20808,0.806,242.4477,641,"0.6421,0.5410,0.4549"
10440,away,0.9706,641,20168,20808,0.8121,326.8705,641,"0.6086,0.5502,0.4500"
12103,away,0.9962,641,23301,23941,0.8141,295.9953,517,"0.6187,0.5770,0.4696"
4276,home,0.9972,640,7389,8030,0.825,317.4156,610,"0.3753,0.4516,0.2914"
26272,home,1.0,634,49528,50161,0.8312,359.1861,577,"0.3692,0.4622,0.2668"
29840,away,1.0,634,57528,58163,0.7868,199.3281,610,"0.5809,0.5620,0.4466"
10439,home,1.0,631,20168,20808,0.7971,238.3059,631,"0.3738,0.4659,0.2901"
26460,unassigned,0.0,631,49856,50486,0.7922,200.2694,591,"0.0000,0.0000,0.0000"
29836,away,1.0,622,57528,58149,0.808,244.5756,613,"0.6298,0.6261,0.4893"
26456,unassigned,0.0,621,49847,50486,0.7867,169.3961,531,"0.0000,0.0000,0.0000"
13103,home,0.8889,620,24748,25367,0.8453,410.7145,517,"0.4428,0.5169,0.3211"
29837,away,0.5608,620,57528,58147,0.8286,426.9226,580,"0.5110,0.5128,0.3795"
10438,unassigned,0.0,619,20168,20786,0.8007,207.2342,619,"0.0000,0.0000,0.0000"
15473,away,1.0,611,29202,29812,0.8271,335.0278,523,"0.6090,0.5634,0.4497"
29834,unassigned,0.0,608,57528,58135,0.8044,223.6562,608,"0.0000,0.0000,0.0000"
15490,away,0.9952,604,29222,29825,0.8204,281.7881,604,"0.6123,0.5546,0.4515"
25331,home,0.9664,600,47394,48004,0.8237,300.385,600,"0.4198,0.4964,0.2937"
7531,home,0.5286,599,14068,14678,0.8131,331.02,477,"0.4700,0.4755,0.3332"
4323,unassigned,0.0,597,7403,8000,0.7523,157.3987,566,"0.0000,0.0000,0.0000"
