track_id,team_label,team_vote_ratio,frames,first_frame,last_frame,average_confidence,average_bbox_area,projected_points,sampled_color_rgb
25352,home,0.9859,1486,36696,38181,0.838,4326.5242,1252,"0.3325,0.3716,0.2713"
25305,home,0.8597,1475,36667,38143,0.8261,3307.6597,1435,"0.3974,0.4143,0.3280"
25293,away,0.9993,1473,36657,38129,0.8146,2773.3951,1456,"0.6185,0.5518,0.4643"
25357,away,0.8728,1242,36697,37938,0.7999,2059.442,1239,"0.5333,0.4881,0.4254"
18232,away,0.9938,960,27128,28090,0.8165,2441.7469,866,"0.6331,0.5439,0.4601"
25773,home,0.853,932,37175,38106,0.8096,2158.2768,912,"0.3972,0.4188,0.3214"
20511,home,0.9901,905,30377,31284,0.8342,4236.8099,805,"0.3258,0.3536,0.2761"
25420,home,0.9532,877,36747,37623,0.8186,2082.2372,877,"0.3589,0.4106,0.3253"
32374,away,0.9988,847,47264,48111,0.8236,3762.1617,703,"0.6259,0.5420,0.4496"
33910,away,0.9988,812,49557,50370,0.8284,3158.3005,740,"0.5888,0.5165,0.4404"
19456,away,0.91,800,29042,29843,0.7851,1823.8712,796,"0.5378,0.5054,0.4286"
32384,home,0.8873,781,47264,48044,0.816,1853.4597,725,"0.4087,0.4654,0.3354"
5530,away,1.0,778,7517,8294,0.8308,3139.536,758,"0.6136,0.4973,0.4446"
25764,home,0.9138,770,37153,37922,0.8066,1701.8091,770,"0.3900,0.4221,0.3387"
430,home,1.0,741,670,1410,0.8218,5909.4534,558,"0.2947,0.3029,0.2273"
32381,home,0.8471,739,47264,48002,0.8161,2629.724,719,"0.4004,0.4103,0.3104"
19745,away,0.7901,729,29321,30049,0.8405,4427.5953,599,"0.5398,0.4633,0.3872"
33608,away,1.0,729,49287,50015,0.8191,2972.5501,729,"0.6036,0.5149,0.4387"
25366,away,0.6722,728,36704,37431,0.8433,6280.7473,628,"0.5533,0.4429,0.3745"
19737,home,0.9612,721,29307,30027,0.804,1868.6893,579,"0.3863,0.4261,0.3220"
20738,away,1.0,719,30429,31147,0.8335,3455.1488,689,"0.6392,0.5621,0.4721"
25774,home,0.6329,715,37187,37922,0.7621,1319.8797,702,"0.4575,0.4011,0.4040"
32376,home,0.9859,711,47264,47974,0.833,4584.3347,614,"0.3496,0.3865,0.2583"
9550,home,0.8417,695,14068,14762,0.8276,2058.9511,645,"0.4126,0.4540,0.3383"
20781,away,0.8815,692,30465,31156,0.842,5008.0332,625,"0.5635,0.4790,0.4062"
19556,away,0.9014,690,29150,29845,0.8024,2444.9014,674,"0.5499,0.4945,0.4260"
39378,home,0.9549,688,58467,59154,0.8438,4992.0145,425,"0.3753,0.4340,0.2733"
19569,away,0.9942,686,29163,29848,0.8145,2807.4213,656,"0.6004,0.5016,0.4195"
9558,away,0.9956,683,14068,14750,0.8177,2414.4451,653,"0.5838,0.5027,0.4424"
9549,away,0.9809,681,14068,14748,0.8053,1591.5507,641,"0.5764,0.5472,0.4594"
434,home,0.9912,679,680,1401,0.8138,1668.6392,609,"0.3542,0.3880,0.3155"
19564,home,0.9864,661,29157,29817,0.8198,3269.9607,601,"0.3241,0.3700,0.2648"
33847,away,0.8384,656,49493,50148,0.8184,4927.1753,436,"0.5838,0.4697,0.3812"
9554,away,0.8451,652,14068,14722,0.8225,3757.0706,525,"0.5674,0.4609,0.3934"
34004,home,0.9402,652,49666,50317,0.8227,2387.4954,621,"0.3775,0.4395,0.3247"
5273,away,0.8627,648,7389,8036,0.8332,3910.8796,628,"0.5373,0.4641,0.4050"
20880,away,0.5509,648,30629,31284,0.7941,1794.5895,628,"0.4907,0.5054,0.4104"
5275,away,1.0,647,7389,8035,0.7967,2632.949,627,"0.6077,0.4880,0.4323"
9570,home,0.5387,646,14078,14729,0.8051,4412.1656,421,"0.4320,0.3792,0.3189"
15760,away,0.9969,645,23301,23945,0.8129,2323.8,642,"0.6023,0.5252,0.4538"
33849,away,1.0,645,49498,50142,0.8075,2272.738,549,"0.6212,0.5809,0.4921"
5281,home,0.9922,642,7389,8030,0.8259,3371.0779,622,"0.3332,0.3623,0.2986"
34106,away,0.5846,642,49845,50486,0.8085,1694.8037,598,"0.4947,0.5127,0.4194"
13176,away,0.8237,641,20168,20808,0.8512,6170.8175,349,"0.5782,0.4446,0.3828"
13177,away,1.0,641,20168,20808,0.8186,2464.3604,641,"0.6302,0.5222,0.4588"
13178,home,0.9922,641,20168,20808,0.8416,4836.4821,591,"0.3335,0.3565,0.2821"
13180,home,0.8081,641,20168,20808,0.8176,2000.61,641,"0.4090,0.4354,0.3497"
13181,home,0.9782,641,20168,20808,0.8135,2305.4228,641,"0.3410,0.3738,0.2995"
13182,away,0.9797,641,20168,20808,0.8259,3493.9548,641,"0.5815,0.4883,0.4285"
15752,away,0.9938,641,23301,23941,0.8269,3056.7098,516,"0.6141,0.5382,0.4621"
15755,home,0.9251,641,23301,23941,0.8186,2758.8627,521,"0.3844,0.4165,0.3282"
18551,home,0.9031,640,27668,28307,0.8114,2012.0266,577,"0.4042,0.4499,0.3481"
33868,home,0.9416,634,49528,50161,0.8365,3775.4716,564,"0.3463,0.3854,0.3013"
32560,home,0.9667,631,47387,48017,0.815,2341.2377,608,"0.3779,0.4242,0.3053"
34112,away,0.7806,629,49856,50486,0.8061,2008.4452,555,"0.5902,0.5309,0.4453"
38829,home,0.5279,627,57528,58154,0.7737,1392.3652,622,"0.4725,0.4512,0.4082"
38823,away,1.0,622,57528,58149,0.8223,2535.2508,622,"0.6251,0.5751,0.4815"
16867,home,0.8629,620,24748,25367,0.8419,4192.5839,523,"0.4180,0.4266,0.3316"
19620,home,0.776,616,29218,29841,0.8018,2244.1347,614,"0.4061,0.4357,0.3171"
5279,away,0.7068,614,7389,8005,0.7851,2112.4088,588,"0.4894,0.4480,0.3911"
5282,away,0.7631,612,7389,8000,0.7924,1708.9559,591,"0.5074,0.4627,0.4193"
19599,away,0.9967,611,29202,29812,0.8258,3450.3061,543,"0.5907,0.5131,0.4297"
38821,home,0.8207,608,57528,58135,0.8205,2311.8898,608,"0.4139,0.4466,0.3551"
34126,home,0.863,606,49879,50486,0.8232,2846.665,539,"0.3992,0.4209,0.3292"
19632,away,0.9934,605,29221,29825,0.8251,2870.9488,605,"0.6058,0.5079,0.4339"
32565,home,0.9455,605,47394,48004,0.822,2829.8893,579,"0.3873,0.4026,0.2981"
34124,home,0.7022,603,49877,50486,0.811,2250.5489,580,"0.4388,0.4654,0.3712"
36158,home,0.9916,597,52915,53511,0.8345,4363.1424,567,"0.3127,0.3498,0.2901"
36161,away,1.0,597,52915,53511,0.8288,3385.943,577,"0.6248,0.4966,0.4238"
38861,away,1.0,595,57569,58163,0.8009,2003.1143,581,"0.6244,0.5717,0.4841"
41397,away,0.8441,590,62671,63260,0.8405,4397.8051,380,"0.5451,0.4696,0.3890"
9545,home,0.5238,588,14068,14678,0.8159,3506.6735,458,"0.4526,0.4104,0.3364"
415,away,1.0,587,655,1243,0.8158,2996.5349,487,"0.6185,0.5391,0.4555"
5396,away,1.0,586,7448,8033,0.8055,2391.9898,566,"0.5965,0.5273,0.4607"
10431,away,0.6638,586,16115,16700,0.7929,2777.8294,586,"0.4888,0.4380,0.3884"
10432,home,0.9881,586,16115,16700,0.7898,2159.384,586,"0.3764,0.3738,0.3013"
10438,away,0.9483,584,16115,16700,0.7777,2544.2997,584,"0.5182,0.5148,0.4760"
10439,away,0.6832,584,16115,16700,0.7949,3483.9401,584,"0.4988,0.4079,0.3742"
16868,away,0.916,583,24748,25330,0.8408,5745.6895,403,"0.6119,0.5000,0.4356"
15759,home,0.9277,581,23301,23887,0.8036,1836.7814,522,"0.3970,0.4344,0.3502"
32596,away,0.5897,580,47419,48000,0.8105,3845.231,499,"0.5033,0.4503,0.3613"
407,home,0.9914,579,655,1233,0.8251,3643.3282,467,"0.3723,0.3633,0.2718"
5277,away,0.9931,578,7389,7966,0.8085,2320.7491,568,"0.5892,0.5261,0.4637"
32589,home,0.5952,578,47414,47999,0.7917,4220.782,511,"0.4704,0.4172,0.3312"
10433,home,0.9983,572,16115,16700,0.7925,2605.6154,572,"0.3245,0.3522,0.2976"
29917,home,0.9965,571,43865,44436,0.8393,5225.394,397,"0.2849,0.3330,0.1997"
5272,home,0.7487,569,7389,7987,0.8055,2183.4552,545,"0.4304,0.4537,0.3718"
32600,away,0.9559,567,47423,47990,0.8375,6322.4303,467,"0.5909,0.4823,0.4031"
33140,home,0.709,567,48494,49060,0.8128,2878.4198,522,"0.4398,0.4535,0.3569"
411,home,1.0,566,655,1220,0.8273,2478.3728,529,"0.3410,0.3377,0.2589"
33136,away,1.0,562,48494,49060,0.818,3527.6762,506,"0.6287,0.5459,0.4552"
10443,home,0.9194,558,16115,16672,0.79,1986.7186,558,"0.3761,0.3948,0.3225"
409,away,0.7235,557,655,1211,0.8362,4074.368,377,"0.5365,0.4480,0.3825"
410,away,1.0,556,655,1215,0.8197,2542.3561,524,"0.6088,0.5349,0.4580"
33134,away,0.6313,556,48494,49060,0.7955,2612.8022,530,"0.5397,0.5014,0.4125"
34156,away,1.0,555,49932,50486,0.7999,1795.5297,515,"0.6257,0.5646,0.4852"
36183,away,0.991,553,52959,53511,0.7878,2318.1139,553,"0.5695,0.5233,0.4490"
15751,away,0.9524,546,23301,23849,0.83,3665.6007,410,"0.6066,0.4841,0.4213"
18399,away,0.9153,543,27617,28170,0.835,4015.0755,464,"0.5956,0.4704,0.3976"
15750,home,0.9981,537,23301,23837,0.843,4977.514,318,"0.3190,0.3647,0.2705"
13184,away,0.7726,536,20168,20703,0.7786,1404.4272,500,"0.5444,0.4492,0.4409"
11934,away,0.7509,534,18652,19209,0.8056,2518.9757,500,"0.5444,0.4991,0.4337"
18509,away,0.9868,530,27652,28181,0.8101,1888.9208,510,"0.5791,0.5490,0.4534"
5372,home,0.8034,529,7442,7970,0.7913,2035.3195,519,"0.3849,0.3857,0.3269"
6632,away,1.0,529,9749,10277,0.8209,2699.7335,529,"0.6278,0.5118,0.4578"
36197,home,0.8827,523,52989,53511,0.8143,2783.0535,522,"0.3717,0.4131,0.3428"
9247,home,0.9672,518,13189,13706,0.8151,2874.388,379,"0.3691,0.3639,0.2889"
9248,away,1.0,518,13189,13706,0.8004,1756.3977,493,"0.6011,0.5210,0.4487"
9251,home,0.9826,518,13189,13706,0.8111,1443.1873,442,"0.3833,0.4220,0.3251"
9252,home,0.89,518,13189,13706,0.8126,1885.7278,427,"0.3847,0.3997,0.3112"
9253,away,1.0,518,13189,13706,0.8121,2492.7973,408,"0.6001,0.5242,0.4471"
13233,home,0.8857,516,20293,20808,0.8207,3223.4419,514,"0.4062,0.4269,0.3386"
36204,away,0.9456,515,52997,53511,0.763,1964.0078,515,"0.5545,0.5092,0.4297"
10454,away,0.9825,514,16157,16700,0.7447,2753.9786,514,"0.5849,0.4563,0.4308"
26212,away,0.7918,514,37660,38173,0.8533,6096.3794,330,"0.5747,0.4597,0.3929"
15791,away,0.7719,513,23329,23841,0.7938,2323.5867,462,"0.5270,0.4827,0.4194"
10444,home,0.9237,511,16115,16625,0.8095,1875.9687,511,"0.3527,0.4031,0.3431"
12585,home,0.8098,510,19329,19838,0.8257,2238.8961,510,"0.4175,0.4356,0.3427"
39377,away,0.998,508,58467,58974,0.8381,4410.9862,495,"0.6539,0.5237,0.4365"
9625,home,0.9703,505,14245,14750,0.8192,3528.9743,440,"0.3854,0.3903,0.3011"
22489,away,0.9644,505,33095,33600,0.8128,2858.5624,505,"0.5910,0.5377,0.4609"
10435,home,0.8591,504,16115,16618,0.8321,2185.4702,504,"0.4056,0.4310,0.3558"
13238,home,0.7897,504,20305,20808,0.8133,1976.8413,504,"0.4116,0.4355,0.3472"
9258,home,0.9901,503,13204,13706,0.8249,2056.67,414,"0.3395,0.3635,0.2932"
10440,home,1.0,502,16115,16617,0.8013,2787.4602,502,"0.3645,0.3731,0.3049"
18458,away,0.994,502,27639,28156,0.8107,2827.9861,482,"0.6094,0.5365,0.4498"
36223,home,0.7631,498,53014,53511,0.8063,2462.7329,498,"0.4182,0.4544,0.3666"
6636,home,0.7778,495,9749,10255,0.7962,2769.4444,481,"0.4297,0.4509,0.3683"
38111,home,0.7879,495,56762,57258,0.8306,3662.1879,399,"0.4112,0.4213,0.3198"
10442,away,0.9331,493,16115,16607,0.8073,1942.1318,493,"0.5214,0.4450,0.4360"
25916,away,0.9878,493,37409,37901,0.8317,4130.1116,433,"0.6199,0.4893,0.4175"
39403,away,0.712,493,58526,59023,0.8227,2994.9452,343,"0.5834,0.5096,0.4224"
21762,home,0.9939,491,32227,32717,0.8477,6326.6802,355,"0.3049,0.3494,0.2684"
18414,home,0.998,490,27624,28113,0.844,5899.349,339,"0.2649,0.2862,0.2334"
8347,away,0.9141,489,12178,12674,0.78,1831.4274,458,"0.5739,0.4922,0.4451"
38122,home,0.7398,488,56763,57252,0.8072,2355.6742,488,"0.4349,0.4503,0.3319"
26423,home,0.9363,487,38003,38489,0.8308,2549.2834,466,"0.3722,0.4375,0.3278"
31170,home,0.9097,487,44888,45374,0.8135,3664.7454,487,"0.3745,0.4227,0.2982"
31172,away,1.0,487,44888,45374,0.8066,1955.0554,487,"0.5696,0.5355,0.4635"
39404,away,1.0,486,58542,59027,0.808,2268.1049,326,"0.6061,0.5563,0.4744"
10429,away,1.0,485,16115,16599,0.8331,3216.4784,485,"0.6228,0.4473,0.4255"
11597,away,1.0,485,18015,18499,0.8388,6484.9732,447,"0.6308,0.5032,0.4415"
11599,home,0.9979,485,18015,18499,0.8397,3569.4515,485,"0.3093,0.3401,0.2893"
31171,away,0.9113,485,44888,45374,0.8414,5801.5052,360,"0.6031,0.5009,0.4207"
5492,home,0.9751,482,7494,7975,0.8325,3596.3444,465,"0.3776,0.3906,0.3189"
10436,away,0.8651,482,16115,16596,0.8091,2286.9917,482,"0.5361,0.4530,0.4069"
21850,away,1.0,482,32236,32717,0.8282,2857.8672,411,"0.6680,0.5495,0.4725"
18540,away,0.9896,481,27661,28145,0.8286,4258.869,414,"0.5963,0.4968,0.4272"
20684,away,1.0,481,30402,30911,0.8069,2492.183,481,"0.6046,0.5413,0.4701"
32597,home,0.9917,481,47421,47901,0.8389,4389.0166,371,"0.3235,0.3574,0.2272"
9265,home,0.952,479,13228,13706,0.8177,2408.4405,382,"0.3582,0.3593,0.2793"
11601,home,0.6221,479,18015,18499,0.8187,2994.7203,479,"0.4559,0.4433,0.3670"
32557,away,0.858,479,47384,47867,0.8094,3166.5094,441,"0.5686,0.5132,0.4191"
39383,home,0.9687,479,58486,58965,0.829,2865.2589,424,"0.3623,0.3989,0.3124"
31173,away,1.0,475,44888,45365,0.8104,2287.3684,475,"0.6124,0.5617,0.4770"
